Date,SPY
2009-03-11,1588.326367413444
2009-03-12,1598.9250797908478
2009-03-13,1579.1339092465787
2009-03-16,1325.7653254429292
2009-03-17,1538.1050216836618
2009-03-18,1639.351513780453
2009-03-19,1486.1976279363143
2009-03-20,1488.444109632511
2009-03-23,1612.336767398796
2009-03-24,1509.1209923039007
2009-03-25,1510.948401574044
2009-03-26,1532.6722898874366
2009-03-27,1615.6569977465247
2009-03-30,1694.5046321618602
2009-03-31,1663.5725326966044
2009-04-01,1613.5328003283303
2009-04-02,1515.5779375071802
2009-04-03,1455.9095908567715
2009-04-06,1503.7186148173107
2009-04-07,1480.3136896490041
2009-04-08,1420.8366508291774
2009-04-09,1418.240666471392
2009-04-14,1399.501682078014
2009-04-15,1458.8679161116368
2009-04-16,1434.9106553078893
2009-04-17,1459.4529755457654
2009-04-20,1524.5810109981137
2009-04-21,1578.7626626360632
2009-04-22,1465.2690541686104
2009-04-23,1497.2110795173207
2009-04-24,1481.645768602261
2009-04-27,1474.8644828836084
2009-04-28,1361.1972192576832
2009-04-29,1402.5801591020318
2009-04-30,1428.7092381737632
2009-05-01,1466.0219363363362
2009-05-04,1388.2922637461284
2009-05-05,1421.0403994483484
2009-05-06,1352.6567207253674
2009-05-07,1313.2655749630364
2009-05-08,1268.1240674726891
2009-05-11,1189.6141838309893
2009-05-12,1208.7052548949302
2009-05-13,1275.916039642737
2009-05-14,1280.9813534905004
2009-05-15,1222.5427877647155
2009-05-18,1254.3706899685994
2009-05-19,1176.500126225072
2009-05-20,1107.2343541536857
2009-05-21,1135.4788909264112
2009-05-22,1102.89145801931
2009-05-26,1153.4356899398074
2009-05-27,1085.2610966922105
2009-05-28,1083.4243621224348
2009-05-29,1019.466316927148
2009-06-02,994.2936947396936
2009-06-03,990.2385004426362
2009-06-04,993.1866702137543
2009-06-05,1022.1434027270492
2009-06-08,1058.2728609347994
2009-06-09,995.3670025562066
2009-06-10,1003.3100467959467
2009-06-11,1006.3261764465407
2009-06-12,955.2598230753066
2009-06-15,1007.3903193128103
2009-06-16,1014.1890078537755
2009-06-17,1037.0902164713225
2009-06-18,908.3285019121479
2009-06-19,990.6404252464486
2009-06-22,1086.6441397652384
2009-06-23,1061.5705830857669
2009-06-24,991.8328391813816
2009-06-25,1010.514395855445
2009-06-26,946.4164590163862
2009-06-29,1004.1005515076204
2009-06-30,1013.6248586723651
2009-07-01,947.5287435773589
2009-07-02,971.0059274905052
2009-07-06,913.9405357774292
2009-07-07,974.507005102488
2009-07-08,1046.5772164804873
2009-07-09,932.3653901256397
2009-07-10,1072.7083047442165
2009-07-13,1043.9681692869563
2009-07-14,1006.2013485622263
2009-07-15,972.0521700866547
2009-07-16,880.7193369059818
2009-07-17,960.8002715959976
2009-07-20,928.5528547103029
2009-07-21,937.1667646605315
2009-07-22,929.1305136913096
2009-07-23,915.3752985765266
2009-07-24,936.6079969938338
2009-07-27,913.4587104808809
2009-07-28,910.1537672377258
2009-07-29,943.1776432993485
2009-07-30,908.8521011601515
2009-07-31,884.8028520934173
2009-08-03,842.1277259034041
2009-08-04,839.8943472227431
2009-08-05,840.0403718130136
2009-08-06,829.1403728061213
2009-08-07,830.4989849377749
2009-08-10,869.1308426768219
2009-08-11,869.5062617925396
2009-08-12,845.1460505182135
2009-08-13,846.5955587373334
2009-08-14,860.8464542596969
2009-08-17,766.4941899219259
2009-08-18,772.575688459636
2009-08-19,889.350071652259
2009-08-20,859.7476087067171
2009-08-21,855.8284704040004
2009-08-24,797.9434599689537
2009-08-25,872.8876579222259
2009-08-26,941.0181431627852
2009-08-27,957.7098407944397
2009-08-28,848.5751295063671
2009-08-31,938.5426763052658
2009-09-01,996.6643980276785
2009-09-02,941.7915702089122
2009-09-03,907.2920051655035
2009-09-04,874.916490922865
2009-09-08,844.9633487756939
2009-09-09,875.4196426541862
2009-09-10,846.4563558601225
2009-09-11,832.4004091284885
2009-09-14,846.6740681740446
2009-09-15,830.881860142135
2009-09-16,830.068725561618
2009-09-17,849.3196502401911
2009-09-18,847.04303883545
2009-09-21,782.1630157811369
2009-09-22,844.3756132590605
2009-09-23,809.2940453079544
2009-09-24,740.8644655163965
2009-09-25,816.4283569570616
2009-09-28,729.4481984145909
2009-09-29,802.3324039751634
2009-09-30,777.0709066144923
2009-10-01,770.6998415188583
2009-10-02,709.9796624860132
2009-10-05,758.9718524830168
2009-10-06,733.4157081739369
2009-10-07,754.8164065253642
2009-10-08,725.9087233265587
2009-10-09,729.8304943264673
2009-10-12,736.0674185998396
2009-10-13,716.6577184422505
2009-10-14,686.7701772886946
2009-10-15,686.2132073372295
2009-10-16,688.3179158764922
2009-10-19,695.1466095369043
2009-10-20,768.915452140616
2009-10-21,724.6359259396401
2009-10-22,721.2333934607685
2009-10-23,618.6603439189333
2009-10-26,691.4649238279114
2009-10-27,714.6605433802835
2009-10-28,737.8083565602299
2009-10-29,717.8607411741017
2009-10-30,649.1177833558197
2009-11-02,748.328971246528
2009-11-03,716.6718366066877
2009-11-04,680.4943392513791
2009-11-05,698.6799120480941
2009-11-06,691.7575531650417
2009-11-09,679.5559973114703
2009-11-10,696.4861586655363
2009-11-11,714.7481901231818
2009-11-12,735.0666714152776
2009-11-13,721.6375755705859
2009-11-16,706.2855428529784
2009-11-17,710.4292892204919
2009-11-18,719.9995400508086
2009-11-19,734.0925206442984
2009-11-20,736.0630532490687
2009-11-23,734.8005198515841
2009-11-24,739.1725864177329
2009-11-25,746.2433128310699
2009-11-27,753.8203422350005
2009-11-30,765.4350817078395
2009-12-01,734.7398413017177
2009-12-02,721.5496405444272
2009-12-03,694.470486583108
2009-12-04,727.063745499698
2009-12-07,730.6857435825498
2009-12-08,763.4866196030824
2009-12-09,788.3217423084009
2009-12-10,809.8335683701648
2009-12-11,793.9626276678
2009-12-14,773.1835177834124
2009-12-15,780.4100520879485
2009-12-16,770.4111536485749
2009-12-17,844.6777479058685
2009-12-18,842.2672569239246
2009-12-21,837.5697133471198
2009-12-22,840.7681312458942
2009-12-23,808.670156860237
2009-12-24,751.0393817279614
2009-12-28,768.0980153983596
2009-12-29,767.007968383495
2009-12-30,772.0487572407674
2009-12-31,771.6982020846207
2010-01-04,742.4465916456527
2010-01-05,776.08469476683
2010-01-06,766.8414766307898
2010-01-07,783.327158675549
2010-01-08,773.5337610268283
2010-01-11,772.8265891661591
2010-01-12,776.825966095142
2010-01-13,799.014744385858
2010-01-14,835.1087831031456
2010-01-15,826.2970882520357
2010-01-19,855.3649308557527
2010-01-20,876.2526040473814
2010-01-21,881.3168311795471
2010-01-22,896.6418961297187
2010-01-25,833.2837294098518
2010-01-26,927.0328509507002
2010-01-27,964.382015172889
2010-01-28,991.8231085810146
2010-01-29,991.3777613856458
2010-02-01,984.406101670126
2010-02-02,929.5897312399852
2010-02-03,965.2166648748132
2010-02-04,998.4413303648296
2010-02-05,1005.4090276216979
2010-02-08,974.6109530237765
2010-02-09,928.0983057237235
2010-02-10,941.6544409015224
2010-02-11,953.3620447630163
2010-02-12,967.0557172622539
2010-02-16,948.880994060269
2010-02-17,933.8662768646843
2010-02-18,911.0001821617434
2010-02-19,882.1690766411057
2010-02-22,891.1670022082264
2010-02-23,903.1554654774854
2010-02-24,909.4605119247366
2010-02-25,943.490298258282
2010-02-26,883.8779946327534
2010-03-01,877.3380806970014
2010-03-02,758.4076744186033
2010-03-03,861.1259133423038
2010-03-04,864.6997496831312
2010-03-05,856.643469710506
2010-03-08,869.7811729301635
2010-03-09,864.0246068249019
2010-03-10,842.8118619244374
2010-03-11,848.2467307899159
2010-03-12,833.0783220950889
2010-03-15,834.0520365220099
2010-03-16,849.8974584195199
2010-03-17,846.8321936068372
2010-03-18,863.8242789721331
2010-03-19,906.9952769684306
2010-03-22,919.9995199815937
2010-03-23,889.1442859005247
2010-03-24,910.3427871160694
2010-03-25,920.4729216682152
2010-03-26,970.0010549504815
2010-03-29,945.4698683164441
2010-03-30,915.7269343344427
2010-03-31,885.8403961404287
2010-04-01,862.0243009197806
2010-04-05,859.440860729252
2010-04-06,846.8805872932024
2010-04-07,889.111509863336
2010-04-08,884.1853392730097
2010-04-09,885.9828124103309
2010-04-12,858.0974378703166
2010-04-13,778.2222958842016
2010-04-14,848.4871321744566
2010-04-15,856.9959843754772
2010-04-16,855.374503486951
2010-04-19,866.6455492879016
2010-04-20,858.9904274635265
2010-04-21,848.6541178015663
2010-04-22,881.7807429641998
2010-04-23,886.1283884587697
2010-04-26,845.7213732377163
2010-04-27,866.2146937959392
2010-04-28,859.226130914121
2010-04-29,817.4710923045888
2010-04-30,799.3431494505969
2010-05-03,814.0217353381119
2010-05-04,829.0307944320867
2010-05-05,883.0871589522436
2010-05-06,962.8117661667382
2010-05-07,980.7490713770379
2010-05-10,868.467767765086
2010-05-11,867.1726617163449
2010-05-12,875.3452506522482
2010-05-13,857.6599334500373
2010-05-14,905.7085022743834
2010-05-17,907.7952175579053
2010-05-18,920.9400065821109
2010-05-19,943.6429402296562
2010-05-20,1022.4282139606297
2010-05-21,956.1932503100146
2010-05-24,975.8049428442504
2010-05-25,990.0868499940718
2010-05-26,972.5825633373463
2010-05-27,907.5028440346189
2010-05-28,892.7629131872136
2010-06-01,916.491745221866
2010-06-02,934.2191658712322
2010-06-03,913.9053536778607
2010-06-04,920.2093624933841
2010-06-07,980.1470499602991
2010-06-08,961.373424935872
2010-06-09,919.7520254081927
2010-06-10,887.0448956281564
2010-06-11,889.9759193801877
2010-06-14,869.3312763301082
2010-06-15,855.8215352856404
2010-06-16,859.7423806703133
2010-06-17,858.4288652931921
2010-06-18,834.4143763043822
2010-06-21,815.8073417537763
2010-06-22,808.3558074864198
2010-06-23,870.0740937798435
2010-06-24,813.5114439274812
2010-06-25,819.6788447174389
2010-06-28,820.773577139354
2010-06-29,842.5078773422193
2010-06-30,803.7337816582098
2010-07-01,814.5450547159439
2010-07-02,767.0396126068822
2010-07-06,759.098059750684
2010-07-07,779.4675259881128
2010-07-08,793.0846995570059
2010-07-09,777.7134218652433
2010-07-12,784.6173954188757
2010-07-13,789.2404814998305
2010-07-14,807.298850875207
2010-07-15,814.8609405047764
2010-07-16,815.2302691037733
2010-07-19,826.8747547533444
2010-07-20,812.7057707598573
2010-07-21,797.9894851973463
2010-07-22,795.3650610328872
2010-07-23,802.8150143047636
2010-07-26,820.6175339152222
2010-07-27,811.4729809578589
2010-07-28,809.1699769190972
2010-07-29,809.8062067265458
2010-07-30,798.1596488579329
2010-08-02,787.6040308309908
2010-08-03,803.4421966058671
2010-08-04,808.8115883913883
2010-08-05,805.9270029499841
2010-08-06,804.2919337956632
2010-08-09,727.0190649272049
2010-08-10,799.6439212051696
2010-08-11,793.8413716289514
2010-08-12,804.3274421478183
2010-08-13,798.155845188939
2010-08-16,720.549235567137
2010-08-17,787.6589076958484
2010-08-18,775.5194753502717
2010-08-19,763.7733386377804
2010-08-20,782.0515522814576
2010-08-23,697.8468637576599
2010-08-24,768.72722542308
2010-08-25,771.0130837876677
2010-08-26,772.8283016820191
2010-08-27,769.6140356787672
2010-08-30,664.5238631144658
2010-08-31,756.2075814011182
2010-09-01,770.1654831879941
2010-09-02,759.5477658972877
2010-09-03,768.5166047701348
2010-09-07,734.6623059164891
2010-09-08,748.6103812035102
2010-09-09,733.4633960371141
2010-09-10,744.0509438907803
2010-09-13,660.4621659090749
2010-09-14,740.234804058948
2010-09-15,717.4252581766757
2010-09-16,751.032745310907
2010-09-17,744.8737960996862
2010-09-20,668.751128034271
2010-09-21,770.6849389163199
2010-09-22,763.3507345889165
2010-09-23,672.7712022475549
2010-09-24,760.6567167260813
2010-09-27,667.3363947541985
2010-09-28,744.3888595048194
2010-09-29,743.0907416285992
2010-09-30,731.391970700314
2010-10-01,721.7889028742713
2010-10-04,616.3250877522271
2010-10-05,733.210534192717
2010-10-06,685.1368321058374
2010-10-07,709.2446357141365
2010-10-08,702.7772070561919
2010-10-11,620.2047214104117
2010-10-12,678.2611907574701
2010-10-13,697.9672705405594
2010-10-14,666.5575357341035
2010-10-15,681.1117312274163
2010-10-18,599.387834225232
2010-10-19,694.2396937841058
2010-10-20,731.6980838759572
2010-10-21,707.6217995153709
2010-10-22,741.6578959578061
2010-10-25,659.6812696460469
2010-10-26,754.2180924396987
2010-10-27,756.492046919725
2010-10-28,786.7503609121933
2010-10-29,777.3203945944372
2010-11-01,662.4305867058652
2010-11-02,767.0521164217612
2010-11-03,764.1862287162512
2010-11-04,757.1550529647405
2010-11-05,734.5905188608717
2010-11-08,740.7731811163435
2010-11-09,765.6924294449267
2010-11-10,768.7777967417367
2010-11-11,791.4851147832136
2010-11-12,803.3677677521946
2010-11-15,711.1373607267658
2010-11-16,786.984738625852
2010-11-17,817.0931029893862
2010-11-18,810.5553422248353
2010-11-19,784.5331765987515
2010-11-22,716.5292384635982
2010-11-23,790.3845597953126
2010-11-24,826.0030356667364
2010-11-26,782.9989783575603
2010-11-29,811.5120551191504
2010-11-30,783.6908795458997
2010-12-01,795.7068197934002
2010-12-02,789.8503643489491
2010-12-03,783.8377777309956
2010-12-06,669.3884131369545
2010-12-07,746.9079412617416
2010-12-08,742.004854244441
2010-12-09,771.904490189492
2010-12-10,797.9063792278201
2010-12-13,801.0469519419115
2010-12-14,779.4200645633647
2010-12-15,775.8565471180711
2010-12-16,791.292579339336
2010-12-17,802.2602146736721
2010-12-20,734.6598479829203
2010-12-21,813.6723968273959
2010-12-22,803.65018617618
2010-12-23,800.6136735248205
2010-12-27,785.3957651313624
2010-12-28,775.9676910058694
2010-12-29,786.1525153338881
2010-12-30,762.4863514466192
2010-12-31,733.9928699727649
2011-01-03,662.0066231366787
2011-01-04,713.9076338094573
2011-01-05,754.9359266720761
2011-01-06,767.1043086835854
2011-01-07,785.7224979631362
2011-01-10,695.0199005930162
2011-01-11,793.3230736497494
2011-01-12,714.3362640846923
2011-01-13,684.2516995477766
2011-01-14,767.5094856121522
2011-01-18,793.2386060990675
2011-01-19,765.8480037840516
2011-01-20,762.091369957229
2011-01-21,702.1125809147005
2011-01-24,679.0401629989633
2011-01-25,769.4978405566565
2011-01-26,767.310314535178
2011-01-27,682.0337788195914
2011-01-28,764.1444614040523
2011-01-31,702.2600955255331
2011-02-01,772.344053430967
2011-02-02,767.5427125466591
2011-02-03,764.6395488012795
2011-02-04,777.3716940983135
2011-02-07,702.5754547189774
2011-02-08,712.2230158994918
2011-02-09,776.7054711874401
2011-02-10,772.341560607506
2011-02-11,780.8870998290703
2011-02-14,695.2500500099144
2011-02-15,784.8112181427987
2011-02-16,793.7561526445323
2011-02-17,796.8919759874798
2011-02-18,785.2410371389338
2011-02-22,779.7177366825734
2011-02-23,780.8925094425389
2011-02-24,780.9166821703176
2011-02-25,773.7021449052338
2011-02-28,773.451866355961
2011-03-01,758.3592875126965
2011-03-02,757.4190593645284
2011-03-03,764.5318908548909
2011-03-04,750.2167847045789
2011-03-07,727.1493829148043
2011-03-08,755.5846035024156
2011-03-09,757.9788449867693
2011-03-10,745.2117630716147
2011-03-11,758.2036863761851
2011-03-14,748.3698712289108
2011-03-15,755.6456521649754
2011-03-16,738.6321614719931
2011-03-17,771.7144046905817
2011-03-18,781.0113580810932
2011-03-21,763.6887464516767
2011-03-22,760.8567107054158
2011-03-23,755.175629789339
2011-03-24,763.6849655354239
2011-03-25,761.4146186644548
2011-03-28,745.7232726844769
2011-03-29,769.285997056271
2011-03-30,766.9707923694402
2011-03-31,716.4801842130057
2011-04-01,717.2115377153377
2011-04-04,691.3568045485606
2011-04-05,679.6631833217108
2011-04-06,684.8687419437492
2011-04-07,696.3137321754023
2011-04-08,657.1896792512244
2011-04-11,618.8105186067629
2011-04-12,624.8934533603772
2011-04-13,647.1673257918369
2011-04-14,649.2895125283459
2011-04-18,607.2973488493602
2011-04-19,643.1847606400152
2011-04-20,634.8906343873388
2011-04-21,622.9099609988126
2011-04-25,610.1325745507758
2011-04-26,637.2684872645807
2011-04-27,624.4940988061547
2011-04-28,629.7292984306789
2011-04-29,663.7332282797818
2011-05-02,625.1045617359333
2011-05-03,644.160431626464
2011-05-04,657.9360247251324
2011-05-05,681.210552938964
2011-05-06,718.9658153187484
2011-05-09,677.3339696070584
2011-05-10,711.0397644751841
2011-05-11,688.8656798969545
2011-05-12,714.6382617598825
2011-05-13,703.2012471727217
2011-05-16,732.3562080650904
2011-05-17,723.6880498371271
2011-05-18,707.500291659432
2011-05-19,697.5108096635292
2011-05-20,699.9051127812006
2011-05-23,683.9420150270353
2011-05-24,728.5593111023959
2011-05-25,715.3993882827696
2011-05-26,715.1718174246417
2011-05-27,710.5274306402227
2011-05-31,667.4481204028446
2011-06-01,629.3420559459506
2011-06-02,650.12856952444
2011-06-03,620.5317100219227
2011-06-06,600.5332398080312
2011-06-07,617.7966158176257
2011-06-08,610.2414579832268
2011-06-09,621.9471192951958
2011-06-10,621.7148893807814
2011-06-13,634.6848625732475
2011-06-14,633.437287803448
2011-06-15,606.8102597427189
2011-06-16,636.1952399056951
2011-06-17,652.7625079167984
2011-06-20,629.8701283095419
2011-06-21,645.2759539175867
2011-06-22,630.9897545733162
2011-06-23,628.3831971688993
2011-06-24,626.582759306694
2011-06-27,631.3714711754167
2011-06-28,647.6962942924199
2011-06-29,625.8354086085754
2011-06-30,618.6315706523487
2011-07-01,614.5997342363454
2011-07-05,598.6676154256252
2011-07-06,618.4598522487009
2011-07-07,633.7144454119144
2011-07-08,605.9716622587441
2011-07-11,606.2714550499297
2011-07-12,632.2864045238332
2011-07-13,625.9341087559768
2011-07-14,610.634240882576
2011-07-15,628.085880846873
2011-07-18,609.6082722461526
2011-07-19,630.639971446047
2011-07-20,614.4050993633525
2011-07-21,617.3734462251716
2011-07-22,603.355434028224
2011-07-25,602.4707392298394
2011-07-26,585.2208332851615
2011-07-27,557.9496444448514
2011-07-28,600.2260180158333
2011-07-29,595.6662675888731
2011-08-01,568.7720263912373
2011-08-02,570.6189090272612
2011-08-03,581.8561205669554
2011-08-04,554.175360319049
2011-08-05,573.1487554729254
2011-08-08,558.1853516596199
2011-08-09,589.8818653834032
2011-08-10,609.3437638656115
2011-08-11,626.8959722020093
2011-08-12,633.2989249684268
2011-08-15,627.9468017876143
2011-08-16,588.237571407711
2011-08-17,581.8430369652765
2011-08-18,548.923793830778
2011-08-19,580.0243097124037
2011-08-22,563.7661057514016
2011-08-23,592.904013898769
2011-08-24,593.4888711582809
2011-08-25,599.2153880293404
2011-08-26,610.5002431768468
2011-08-29,614.1092866037645
2011-08-30,607.0012418915531
2011-08-31,597.8506580314705
2011-09-01,585.6456955545924
2011-09-02,594.8584930489806
2011-09-06,668.4015612949821
2011-09-07,705.2644259274416
2011-09-08,687.0682364824956
2011-09-09,665.9902855154471
2011-09-12,708.9324663012093
2011-09-13,765.5661777671944
2011-09-14,790.848093563016
2011-09-15,828.2571962213592
2011-09-16,804.7275939848879
2011-09-19,799.3281924850767
2011-09-20,945.999326323986
2011-09-21,932.6220060045015
2011-09-22,990.7722726721221
2011-09-23,1093.331829069279
2011-09-26,1070.0682818793916
2011-09-27,1059.360221203087
2011-09-28,942.2729855150023
2011-09-29,983.2527991262675
2011-09-30,979.9535152483706
2011-10-03,992.9217228815658
2011-10-04,1107.126840757232
2011-10-05,1040.4326678627701
2011-10-06,1022.1930955073252
2011-10-07,956.8553181076238
2011-10-10,895.1775415717973
2011-10-11,865.1621845082313
2011-10-12,856.6765123092631
2011-10-13,926.3364821691393
2011-10-14,878.2227592795407
2011-10-17,837.203828854066
2011-10-18,927.4639627531525
2011-10-19,896.941792888213
2011-10-20,908.6828164798677
2011-10-21,981.1738895576979
2011-10-24,950.7720784610939
2011-10-25,894.2729621322366
2011-10-26,928.8229515325892
2011-10-27,953.5622670611114
2011-10-28,851.4134263129012
2011-10-31,789.1113212351135
2011-11-01,776.7891578189926
2011-11-02,886.1565581050265
2011-11-03,884.4176327900377
2011-11-04,875.3782154949191
2011-11-07,916.9720283025315
2011-11-08,930.650958041062
2011-11-09,875.1827509452382
2011-11-10,918.678961889873
2011-11-11,943.2380591858652
2011-11-14,892.3469163867404
2011-11-15,937.8525427528182
2011-11-16,943.7107550350429
2011-11-17,930.8293105127698
2011-11-18,917.7120324487223
2011-11-21,927.7091650388605
2011-11-22,980.1887790794932
2011-11-23,974.5988114342666
2011-11-25,1117.1938112220896
2011-11-28,1161.368951901482
2011-11-29,1102.5240325538941
2011-11-30,1115.5612147372042
2011-12-01,1036.4081138481233
2011-12-02,1015.0307531204962
2011-12-05,1017.4443730210229
2011-12-06,982.8483398428801
2011-12-07,1012.029472309483
2011-12-08,1006.9610204376384
2011-12-09,1066.335581142994
2011-12-12,1005.9352883197183
2011-12-13,1023.1970409501884
2011-12-14,1125.2961517848116
2011-12-15,1175.2778772393963
2011-12-16,1133.7190026532069
2011-12-19,1107.6642853212538
2011-12-20,1174.8036527465576
2011-12-21,1115.9978398929384
2011-12-22,1159.2590020124726
2011-12-23,1158.8182022395827
2011-12-27,1176.1110462621384
2011-12-28,1166.9377035590517
2011-12-29,1221.9130685800524
2011-12-30,1186.3757631511846
2012-01-03,1217.9975376760542
2012-01-04,1129.636149832642
2012-01-05,1093.4030444468444
2012-01-06,1150.8086971811565
2012-01-09,1165.1625975654586
2012-01-10,1158.5617035589275
2012-01-11,1056.9735512025966
2012-01-12,1070.1505571965586
2012-01-13,1012.2449014772209
2012-01-17,1012.526583234937
2012-01-18,1024.1817318546123
2012-01-19,1003.9088424031936
2012-01-20,978.7903092594624
2012-01-23,986.5409309817136
2012-01-24,967.4016373885778
2012-01-25,989.8287034780785
2012-01-26,988.340610373294
2012-01-27,1212.526097654358
2012-01-30,936.207645831622
2012-01-31,953.8568839535926
2012-02-01,958.9081049855598
2012-02-02,931.9080264439992
2012-02-03,915.6337976280745
2012-02-06,909.0715137636212
2012-02-07,929.3544384770798
2012-02-08,934.276854836572
2012-02-09,921.8583282031251
2012-02-10,908.8870018767315
2012-02-13,922.7168555844702
2012-02-14,913.8615002070254
2012-02-15,911.5136000604216
2012-02-16,946.7791791451862
2012-02-17,922.7538733414308
2012-02-21,926.8248645670249
2012-02-22,918.0397945097179
2012-02-23,902.0328522820354
2012-02-24,920.4536756276817
2012-02-27,908.7228569298492
2012-02-28,909.8783330015206
2012-02-29,889.0062614857378
2012-03-01,934.0751147387074
2012-03-02,924.518472228512
2012-03-05,955.1811074864374
2012-03-06,959.8532608241043
2012-03-07,1015.2766747957627
2012-03-08,1040.6152230213308
2012-03-09,1034.0317097093052
2012-03-12,1100.9579436779386
2012-03-13,1145.308343181556
2012-03-14,1125.1208802203391
2012-03-15,1162.5218396725004
2012-03-16,1153.8370784907866
2012-03-19,1153.4764738269705
2012-03-20,1210.6554661373832
2012-03-21,1191.2419547353636
2012-03-22,1196.0161639933822
2012-03-23,1196.982561977963
2012-03-26,1190.452750298043
2012-03-27,1207.3512428900485
2012-03-28,1212.2444709828637
2012-03-29,1216.0308796131037
2012-03-30,1214.1111926822934
2012-04-02,1236.2102925594204
2012-04-03,1250.4192041913475
2012-04-04,1228.328351505631
2012-04-05,1223.1555288180975
2012-04-09,1194.6622393046339
2012-04-10,1167.148889550086
2012-04-11,1211.9162343628868
2012-04-12,1233.3878412140225
2012-04-13,1196.5575583825585
2012-04-16,1225.3772510349997
2012-04-17,1266.1499180427054
2012-04-18,1296.9621273431578
2012-04-19,1343.0052906256858
2012-04-20,1350.414575360118
2012-04-23,1317.2491685309192
2012-04-24,1345.0075322228786
2012-04-25,1361.9726647754655
2012-04-26,1370.0054072527184
2012-04-27,1386.9194363141996
2012-04-30,1388.2489656176806
2012-05-01,1456.4740652740195
2012-05-02,1453.9575305622168
2012-05-03,1491.3016845818693
2012-05-04,1429.711109608497
2012-05-07,1482.689388879038
2012-05-08,1452.0664910623705
2012-05-09,1501.7898811685957
2012-05-10,1605.4715539000294
2012-05-11,1544.4968762012727
2012-05-14,1569.1489929791314
2012-05-15,1648.986230118886
2012-05-16,1666.883689337664
2012-05-17,1640.5205631104445
2012-05-18,1653.6564333504484
2012-05-21,1730.5171177217803
2012-05-22,1769.1258651954527
2012-05-23,1969.5949618525926
2012-05-24,1755.459745115284
2012-05-25,1750.7998117519485
2012-05-29,1618.2074377548001
2012-05-30,1627.4846831294901
2012-05-31,1699.8735062477201
2012-06-01,1691.5544291465128
2012-06-04,1736.2952604470622
2012-06-05,1798.3432570887496
2012-06-06,1728.8061880055025
2012-06-07,1764.6849366235967
2012-06-08,1771.7229478317172
2012-06-11,1723.1733899071944
2012-06-12,1891.265821133822
2012-06-13,1890.4883254562544
2012-06-14,1925.7328139646054
2012-06-15,1896.668838457222
2012-06-18,1865.1296778011535
2012-06-19,1927.3183852435018
2012-06-20,1806.6818690236437
2012-06-21,1747.4052946657632
2012-06-22,1903.2448716142121
2012-06-25,1886.5688175413213
2012-06-26,1875.2129172931773
2012-06-27,1945.576028858809
2012-06-28,1939.275657933746
2012-06-29,1996.4457270017283
2012-07-02,1752.4484067996013
2012-07-03,1680.8569360687463
2012-07-05,1818.400912097835
2012-07-06,1774.2502723579535
2012-07-09,1803.4810803485
2012-07-10,1801.1943423410867
2012-07-11,1805.3686281689243
2012-07-12,1806.1869653315955
2012-07-13,1841.9104532924496
2012-07-16,1839.735165615247
2012-07-17,1840.75775816788
2012-07-18,1805.6510101623144
2012-07-19,1802.8685851624846
2012-07-20,1760.6729122819895
2012-07-23,1783.7808169524312
2012-07-24,1816.1461061063296
2012-07-25,1849.2411557153966
2012-07-26,1833.137671062995
2012-07-27,1821.0665176251969
2012-07-30,1823.9525650828684
2012-07-31,1881.750196197354
2012-08-01,1941.2929475564854
2012-08-02,1873.7268760835207
2012-08-03,1934.5782440548646
2012-08-06,1858.5882400850116
2012-08-07,1873.4414804875917
2012-08-08,1870.5384544642884
2012-08-09,1850.0683686932166
2012-08-10,1838.4688319444765
2012-08-13,1825.9225555567034
2012-08-14,1847.309408215194
2012-08-15,1871.852715725213
2012-08-16,1877.4882285157096
2012-08-17,1848.610301636888
2012-08-20,1846.5391313877444
2012-08-21,1840.2248151490799
2012-08-22,1828.6045742679414
2012-08-23,1829.573973994875
2012-08-24,1868.182200966499
2012-08-27,1869.686927595553
2012-08-28,1897.1843852957672
2012-08-29,1935.9510538822597
2012-08-30,1945.0787300529832
2012-08-31,1948.6334268461474
2012-09-04,1883.2920541852516
2012-09-05,1911.9236152560184
2012-09-06,1948.8145717164064
2012-09-07,1913.7149868993263
2012-09-10,1903.969302614553
2012-09-11,1886.7517667206866
2012-09-12,1865.447711240407
2012-09-13,1939.0776452031414
2012-09-14,1926.2074188755523
2012-09-17,1886.0277321050228
2012-09-18,1964.511120457328
2012-09-19,1925.6178188355486
2012-09-20,1931.8583084934637
2012-09-21,1918.0916122449437
2012-09-24,1917.857796435857
2012-09-25,1915.17982160418
2012-09-26,1922.168542335603
2012-09-27,1959.4825183305038
2012-09-28,1926.7239294598655
2012-10-01,1915.0911070626978
2012-10-02,1918.597879143921
2012-10-03,1934.442821736519
2012-10-04,1923.7959719852452
2012-10-05,1914.0351689483439
2012-10-08,1837.6949983850664
2012-10-09,1936.2850021118395
2012-10-10,1931.5291011747508
2012-10-11,1965.940841879681
2012-10-12,1958.3416839198671
2012-10-15,1985.5190153559238
2012-10-16,1980.611971219232
2012-10-17,1981.3957347262967
2012-10-18,1962.6740590370728
2012-10-19,1915.1785213954633
2012-10-22,1915.4451192250824
2012-10-23,1877.703563864543
2012-10-24,1881.2929627459534
2012-10-25,1881.9237851137132
2012-10-26,1880.4874253490227
2012-10-31,1899.138715314534
2012-11-01,1914.8647509697396
2012-11-02,1903.835761648325
2012-11-05,1905.1048253933657
2012-11-06,1940.5361433628555
2012-11-07,1877.607776809172
2012-11-08,1869.3353142229355
2012-11-09,1886.4689892471195
