Date,AYD.F
2024-03-14,21.38823874565219
2024-03-15,22.52495569493294
2024-03-18,21.209943802696213
2024-03-19,22.012912859617245
2024-03-20,22.0106519952526
2024-03-21,22.149095464424136
2024-03-22,19.987400074100496
2024-03-25,21.100276643108373
2024-03-26,21.657348501445767
2024-03-27,21.889489676008225
2024-03-28,22.420734346069366
2024-04-02,23.047140428504918
2024-04-03,22.971991608055077
2024-04-04,27.726131823890682
2024-04-05,27.78353626486205
2024-04-08,28.58996268323517
2024-04-09,26.186450177501683
2024-04-10,27.480860866680132
2024-04-11,29.546047197441112
2024-04-12,30.33702647459222
2024-04-15,30.41933844080927
2024-04-16,32.251681442754716
2024-04-17,32.87213992200851
2024-04-18,35.72608647533798
2024-04-19,34.16857039454271
2024-04-22,33.44892687690162
2024-04-23,34.33684581694797
2024-04-24,35.11488089434624
2024-04-25,35.99354457841491
2024-04-26,35.76385251183319
2024-04-29,32.83900476493454
2024-04-30,31.342167753726926
2024-05-02,30.340749979019165
2024-05-03,30.804904682392134
2024-05-06,30.827110190189387
2024-05-07,29.815969141418464
2024-05-08,29.3000198874779
2024-05-09,30.27831700457
2024-05-10,30.91375812224578
2024-05-13,31.119828364870045
2024-05-14,31.762585905420337
2024-05-15,31.8449458775558
2024-05-16,32.39242049882887
2024-05-17,32.20384893965911
2024-05-20,32.09604178119662
2024-05-21,31.486229129047388
2024-05-22,31.740277613849685
2024-05-23,31.656342388921757
2024-05-24,31.735888420543688
2024-05-27,32.09171624325177
2024-05-28,32.99797177641676
2024-05-29,32.94681639898681
2024-05-30,32.951952397583
2024-05-31,33.11086968968584
2024-06-03,32.71305707144165
2024-06-04,32.95698322717476
2024-06-05,31.841704216094968
2024-06-06,31.19914629030609
2024-06-07,30.848579951543798
2024-06-10,31.01507311065484
2024-06-11,31.1056214103985
2024-06-12,30.49249210420612
2024-06-13,29.75901033066748
2024-06-14,29.962920043544727
2024-06-17,28.33449736452485
2024-06-18,28.207599371337892
2024-06-19,26.239949941635132
2024-06-20,25.82561755889128
2024-06-21,26.294849395751953
2024-06-24,25.755551651046744
2024-06-25,25.448721102123272
2024-06-26,25.11931144556047
2024-06-27,25.212196651414843
2024-06-28,24.8006897932396
2024-07-01,23.701468472797387
2024-07-02,24.513911950386046
2024-07-03,24.27795348725033
2024-07-04,23.76435647968674
2024-07-05,23.711200714111328
2024-07-08,24.26051979854583
2024-07-09,22.669568692379013
2024-07-10,22.584743707901
2024-07-11,22.497024033285133
2024-07-12,22.804108142988184
2024-07-15,21.88566058250808
2024-07-16,23.007624808860783
2024-07-17,21.93945610670471
2024-07-18,22.355755982275014
2024-07-19,22.698914233884807
2024-07-22,22.35645601300621
2024-07-23,22.661781855195045
2024-07-24,22.65953837450695
2024-07-25,22.671009498944272
2024-07-26,22.649550348353387
2024-07-29,22.58184013858795
2024-07-30,22.33011486221312
2024-07-31,22.457150176501273
2024-08-01,22.62845993594169
2024-08-02,22.57342638344767
2024-08-05,21.887764862999916
2024-08-06,22.06666761601639
2024-08-07,22.440297796085364
2024-08-08,22.218504766937258
2024-08-09,21.890158645572683
2024-08-12,21.478903863903042
2024-08-13,21.26194719290925
2024-08-14,21.19610323953248
2024-08-15,21.183007850305557
2024-08-16,20.68930556759358
2024-08-19,20.836655626434318
2024-08-20,20.807855224509236
2024-08-21,21.101155923789975
2024-08-22,21.197188475857725
2024-08-23,21.719250440597534
2024-08-26,21.663950443267822
2024-08-27,22.17431003087995
2024-08-28,23.308120612148286
2024-08-29,22.955004449006086
2024-08-30,22.77398522378542
2024-09-02,22.299642845111862
2024-09-03,21.560497785951608
2024-09-04,21.796249866485596
2024-09-05,21.18087464239693
2024-09-06,20.774536782180803
2024-09-09,20.45817105164815
2024-09-10,20.19364781885338
2024-09-11,20.310777776429177
2024-09-12,20.462484422889705
2024-09-13,20.44702081814194
2024-09-16,20.263182428210257
2024-09-17,19.490856350940703
2024-09-18,19.04354380374525
2024-09-19,18.66356715701295
2024-09-20,18.746320052413925
2024-09-23,20.566392286117548
2024-09-24,20.96399842100334
2024-09-25,20.736600503826143
2024-09-26,20.58374126711749
2024-09-27,20.01076738043594
2024-09-30,19.166032052867877
2024-10-01,18.791579431362152
2024-10-02,18.73453883710863
2024-10-03,16.651854557771685
2024-10-04,16.566538930307388
2024-10-07,16.483292055280685
2024-10-08,17.320608903591165
2024-10-09,17.357911474597927
2024-10-10,17.467449577498428
2024-10-11,17.45400705212785
2024-10-14,17.69425588821889
2024-10-15,17.69920266856957
2024-10-16,19.394866219244026
2024-10-17,17.884278858301172
2024-10-18,18.18649880285454
2024-10-21,20.8231660314417
2024-10-22,22.39364495919324
2024-10-23,22.736870724921232
2024-10-24,23.72471673384382
2024-10-25,23.59857407765389
2024-10-28,23.64708386496545
2024-10-29,26.157830924385053
2024-10-30,27.71415393774032
2024-10-31,29.385339402732825
2024-11-01,27.13403537012482
2024-11-04,28.78947893287659
2024-11-05,27.57516704128648
2024-11-06,26.583067832277266
2024-11-07,26.171638171468203
2024-11-08,26.27378630687872
2024-11-11,26.16620832919307
2024-11-12,26.486819366090234
2024-11-13,25.73170564511929
2024-11-14,25.30637309579288
2024-11-15,25.091351975616362
2024-11-18,25.031318654518145
2024-11-19,24.270072999789477
2024-11-20,24.770643876306167
2024-11-21,24.80243041389258
2024-11-22,24.574208962145804
2024-11-25,25.208325829004252
2024-11-26,25.650331447691315
2024-11-27,25.57856224248235
2024-11-28,26.691730502852806
2024-11-29,26.90355380740857
2024-12-02,27.72943497723577
2024-12-03,31.512070707444764
2024-12-04,33.62944528487742
2024-12-05,33.354472009541496
2024-12-06,33.820724434194744
2024-12-09,33.0780951842346
2024-12-10,34.33696412740801
2024-12-11,34.35114415753583
2024-12-12,33.75000059604645
2024-12-13,34.127982841884204
2024-12-16,34.71308650909805
2024-12-17,35.52971434593201
2024-12-18,35.18874168395996
2024-12-19,35.24057609572992
2024-12-20,35.28662646791736
2024-12-23,35.61543938065529
2024-12-27,35.512508414833064
2024-12-30,35.61555234226989
2025-01-02,36.61237706970314
2025-01-03,35.58359294578486
2025-01-06,36.34675467915349
2025-01-07,36.16751411529958
2025-01-08,36.06557141577014
2025-01-09,35.99747916744377
2025-01-10,35.13345844919968
2025-01-13,33.19769777975466
2025-01-14,34.49999988079071
2025-01-15,36.533667462175345
2025-01-16,36.7346938810897
2025-01-17,36.8617698842354
2025-01-20,36.91650645532036
2025-01-21,35.90709226508898
2025-01-22,36.42052532807156
2025-01-23,35.824582515077964
2025-01-24,34.15536227549637
2025-01-27,33.16553755403902
2025-01-28,30.99631266975166
2025-01-29,30.75045684428096
2025-01-30,30.75045684428096
2025-01-31,30.26235481648564
2025-02-03,24.161783429542538
2025-02-04,24.266029570886985
2025-02-05,23.568019197778085
2025-02-06,24.004824896456967
2025-02-07,22.474594783999578
2025-02-10,23.11898032667159
2025-02-11,22.930314306647684
2025-02-12,22.865670368564682
2025-02-13,22.567597627904888
2025-02-14,23.20675253603667
2025-02-17,24.343485914817848
2025-02-18,25.97246986151731
2025-02-19,23.931116339123946
2025-02-20,24.431078771705643
2025-02-21,23.75648098899842
2025-02-24,24.27110390100097
2025-02-25,24.094202285181495
2025-02-26,24.381412638282654
2025-02-27,25.486618299449447
2025-02-28,24.68162465722139
2025-03-03,25.52677782938008
2025-03-04,25.851196641428942
2025-03-05,25.929201197433486
2025-03-06,25.44891468703554
2025-03-07,25.155281035648386
2025-03-10,24.9843472934889
2025-03-11,25.22180057214996
2025-03-12,25.39581977362559
2025-03-13,25.47288679866142
2025-03-14,24.842767180886653
2025-03-17,24.74937349632569
2025-03-18,24.48853040693416
2025-03-19,23.930562952080663
2025-03-20,23.891625327030397
2025-03-21,24.123075954730663
2025-03-24,24.6728981868946
2025-03-25,24.315918974591685
2025-03-26,24.07862446918534
2025-03-27,24.24615275309634
2025-03-28,24.396282741085997
2025-03-31,24.533002294157995
2025-04-01,24.75369343456964
2025-04-02,23.774510360044587
2025-04-03,24.18260255195855
2025-04-04,23.913043216592765
2025-04-07,24.759460396213058
2025-04-08,23.59767861392095
2025-04-09,25.065961904701908
2025-04-10,24.633989611773814
2025-04-11,25.612177906822126
2025-04-14,25.514948160165208
2025-04-15,25.729444652324673
2025-04-16,26.228419811253843
2025-04-17,29.325317673488826
2025-04-22,29.792920710755425
2025-04-23,28.274967353736656
2025-04-24,28.211749654108644
2025-04-25,28.45161212228959
2025-04-28,27.061853801098096
2025-04-29,28.350515407876856
2025-04-30,25.44756996906017
2025-05-02,26.201153922065714
2025-05-05,26.15384361951783
2025-05-06,25.514137833406494
2025-05-07,25.889968872070312
2025-05-08,25.957172393798828
2025-05-09,25.65079187968422
2025-05-12,26.10899873690005
2025-05-13,25.455689317770975
2025-05-14,25.939848540122057
2025-05-15,26.070526445758787
2025-05-16,25.857687944014742
2025-05-19,25.063291524090346
2025-05-20,25.01583131948098
2025-05-21,25.17571871126802
2025-05-22,25.047923308546157
2025-05-23,25.386597706411294
2025-05-26,25.33675450870362
2025-05-27,25.59638868181571
2025-05-28,25.031928549628898
2025-05-29,25.478926838738403
2025-05-30,25.434642240483754
2025-06-02,25.567815179212175
2025-06-03,25.43802944101662
2025-06-04,25.192306150167383
2025-06-05,25.385603257500406
2025-06-06,25.94249112759917
2025-06-09,26.125554160176762
2025-06-10,25.63451939219749
2025-06-11,25.652451224691276
2025-06-12,25.334181401545948
2025-06-13,25.41720149682942
2025-06-16,25.847730011064414
2025-06-17,25.041420642833714
2025-06-18,24.952740566299326
2025-06-19,24.917112590492252
2025-06-20,24.99999842884563
2025-06-23,25.04755899148722
2025-06-24,25.143220418232545
2025-06-25,25.063938628682077
2025-06-26,25.308243702821077
2025-06-27,24.952017440600688
2025-06-30,25.03209275421955
2025-07-01,30.434783491637063
2025-07-02,31.745007687523866
2025-07-03,29.430583343701073
2025-07-04,30.916030045113757
2025-07-07,30.484695494710195
2025-07-08,31.72457917375459
2025-07-09,33.80102193404218
2025-07-10,33.48593675153097
2025-07-11,34.38914186815487
2025-07-14,34.85045939471547
2025-07-15,36.979167354702895
2025-07-16,35.56700934518244
2025-07-17,35.83441006781368
2025-07-18,35.13513377895379
2025-07-21,33.95981607874728
2025-07-22,34.07022289231463
2025-07-23,34.442270960897986
2025-07-24,34.00389435059515
2025-07-25,34.99675917443096
2025-07-28,34.11764614304684
2025-07-29,36.24595580363348
2025-07-30,36.784564461907394
2025-07-31,36.537234861670186
2025-08-01,38.21086197642853
2025-08-04,36.79486745027407
2025-08-05,34.60559683006227
2025-08-06,35.773390928416575
2025-08-07,35.75063385643125
2025-08-08,35.88123552600723
2025-08-11,35.65107709412018
2025-08-12,37.01831889571827
2025-08-13,36.925015566032016
2025-08-14,38.107252681383216
2025-08-15,40.806042829460694
2025-08-18,38.91345282484144
2025-08-19,40.17744188684628
2025-08-20,41.56010150909424
2025-08-21,40.280432879664886
2025-08-22,38.934685318220545
2025-08-25,40.32974091316373
2025-08-26,38.54362758746629
2025-08-27,36.89197663377672
2025-08-28,37.32660723153458
2025-08-29,39.79785167066939
2025-09-01,39.4670066204651
2025-09-02,40.10184595401233
2025-09-03,38.62769879507141
2025-09-04,37.30964811460626
2025-09-05,37.53963274697526
2025-09-08,37.238756771063436
2025-09-09,34.67176443329731
2025-09-10,35.95933750484619
2025-09-11,36.512949847952086
2025-09-12,36.765634371835176
2025-09-15,34.60814666233841
2025-09-16,34.72829414866851
2025-09-17,35.17587792573863
2025-09-18,34.00251243770799
2025-09-19,34.228606934472964
2025-09-22,34.061135625393035
2025-09-23,34.842766474178006
2025-09-24,34.78803020596206
2025-09-25,36.397752099708214
2025-09-26,33.375000953674316
2025-09-29,37.02314241439126
2025-09-30,37.55458505175966
2025-10-01,38.30318071998363
2025-10-02,36.9768895909192
2025-10-03,41.999998688697815
2025-10-06,40.94881220385378
2025-10-07,39.154754488952676
2025-10-08,37.78054909318462
2025-10-09,37.19776725769043
2025-10-10,36.171535071093786
2025-10-13,36.23559672896591
2025-10-14,35.10100719567504
2025-10-15,35.60535904330254
2025-10-16,35.25681642487598
2025-10-17,35.009546995162964
2025-10-20,34.38286956013599
2025-10-21,34.74999964237213
2025-10-22,33.45817695036658
2025-10-23,34.06387227602432
2025-10-24,33.60399791672853
2025-10-27,34.16770855933464
2025-10-28,34.27142204768961
2025-10-29,33.562071846577055
2025-10-30,33.0434797840237
2025-10-31,33.35407473677492
2025-11-03,33.49937899322322
2025-11-04,32.532346034540524
2025-11-05,34.055724143981934
2025-11-06,31.630766523801412
2025-11-07,31.60494069982451
2025-11-10,33.394945261873545
2025-11-11,38.11850552931173
2025-11-12,40.26845511424244
2025-11-13,42.27941209101209
2025-11-14,41.23076559947094
2025-11-17,41.820240844497675
2025-11-18,39.50617734650041
2025-11-19,38.30048972637201
2025-11-20,39.43488977565812
2025-11-21,38.10693957399735
2025-11-24,38.01974990391727
2025-11-25,39.42963412089148
2025-11-26,39.527656545739774
2025-11-27,38.93696211442375
2025-11-28,39.2302949498353
2025-12-01,39.721921777801526
2025-12-02,41.61490622307201
2025-12-03,40.346535335767385
2025-12-04,39.57946836321753
2025-12-05,39.159974334968865
2025-12-08,38.94068091303825
2025-12-09,40.782825567746386
2025-12-10,40.50472958062346
2025-12-11,41.56010150909424
2025-12-12,41.217501640319824
2025-12-15,40.7949006105423
2025-12-16,41.703748720706244
2025-12-17,42.01680731773377
2025-12-18,42.07119941711426
2025-12-19,41.267787347981084
2025-12-22,44.19897976114271
2025-12-23,45.729302237331474
2025-12-29,46.28422603426884
2025-12-30,44.662735766202786
2026-01-02,44.43005374597146
2026-01-05,44.45764131961823
2026-01-06,44.050633404888686
2026-01-07,41.90715388371018
2026-01-08,43.718592120414996
2026-01-09,42.28356509623882
2026-01-12,42.48980030984876
2026-01-13,42.955545202869196
2026-01-14,42.84822031445833
2026-01-15,43.314501598116294
2026-01-16,41.64920888589859
