Date,GC=F
2009-12-18,11314.82783228064
2009-12-21,10984.106196149405
2009-12-22,10892.296058886393
2009-12-23,10526.159791683875
2009-12-24,9826.049532207697
2009-12-28,10055.991164838724
2009-12-29,9963.351512210851
2009-12-30,9982.102634433717
2009-12-31,10108.413396022073
2010-01-04,9759.525887673
2010-01-05,10178.40905034922
2010-01-06,10210.102971532275
2010-01-07,10360.163429494503
2010-01-08,10242.597498741425
2010-01-11,10331.18914077696
2010-01-12,10283.827882746094
2010-01-13,10558.65814376629
2010-01-14,11065.905739970556
2010-01-15,10952.293341161347
2010-01-19,11292.77805440097
2010-01-20,11406.404411600699
2010-01-21,11596.294878986662
2010-01-22,11919.207189279015
2010-01-25,11081.175361900254
2010-01-26,12410.27021784377
2010-01-27,12691.143235582946
2010-01-28,13194.00069232017
2010-01-29,13325.601564504497
2010-02-01,13285.53336726532
2010-02-02,12542.747963343656
2010-02-03,13018.391803321869
2010-02-04,13282.780283860764
2010-02-05,13219.734613248736
2010-02-08,13073.572687198433
2010-02-09,12422.130445146595
2010-02-10,12617.746414780768
2010-02-11,12858.53788661162
2010-02-12,12998.028948675217
2010-02-16,12899.607076923847
2010-02-17,12637.87063089785
2010-02-18,12239.751633036098
2010-02-19,11862.780152083367
2010-02-22,11888.654892218658
2010-02-23,12088.183796756697
2010-02-24,11993.81757457707
2010-02-25,12587.864371155674
2010-02-26,11896.777034775458
2010-03-01,11682.151999203707
2010-03-02,10242.717762298951
2010-03-03,11678.908465184948
2010-03-04,11588.634846552213
2010-03-05,11340.869931697795
2010-03-08,11399.15478327989
2010-03-09,11288.820108362293
2010-03-10,10824.06593773889
2010-03-11,10850.534807601603
2010-03-12,10593.072924416352
2010-03-15,10637.351785128636
2010-03-16,10920.17792466265
2010-03-17,10834.026480358974
2010-03-18,11090.530276884578
2010-03-19,11496.411458448081
2010-03-22,11514.389718327293
2010-03-23,11092.712741434023
2010-03-24,11258.489983456182
2010-03-25,11445.258368179448
2010-03-26,12195.352407955847
2010-03-29,11877.210697550636
2010-03-30,11435.674766431
2010-03-31,11188.714525821531
2010-04-01,10928.577980411083
2010-04-05,10882.674975109165
2010-04-06,10719.185817533586
2010-04-07,11489.873387940728
2010-04-08,11385.780230465214
2010-04-09,11422.045551594154
2010-04-12,11049.749737235845
2010-04-13,9937.804398626435
2010-04-14,10771.109591593651
2010-04-15,10876.71712017059
2010-04-16,10809.083531209788
2010-04-19,10899.815817121074
2010-04-20,10739.976558057675
2010-04-21,10719.715585438915
2010-04-22,11047.958315206362
2010-04-23,11134.715087018138
2010-04-26,10670.959692529506
2010-04-27,11273.864114934022
2010-04-28,11190.319579370285
2010-04-29,10490.103551335867
2010-04-30,10538.950661248202
2010-05-03,10618.490841075272
2010-05-04,10942.663906726173
2010-05-05,11786.228411315888
2010-05-06,13544.092991180925
2010-05-07,14158.024430211679
2010-05-10,11913.010200221539
2010-05-11,12122.913444920143
2010-05-12,12293.938008217483
2010-05-13,12060.748648793488
2010-05-14,12956.486007149197
2010-05-17,12982.675184612788
2010-05-18,13206.549838276334
2010-05-19,13366.396562928054
2010-05-20,14990.095229100525
2010-05-21,13676.530399768857
2010-05-24,14356.114115769395
2010-05-25,14600.130238754986
2010-05-26,14615.701595239887
2010-05-27,13180.447523557674
2010-05-28,13134.411181050711
2010-06-01,13856.78607351851
2010-06-02,13719.134254335035
2010-06-03,13239.98550221095
2010-06-04,13907.126484467539
2010-06-07,15284.624355360342
2010-06-08,14889.227665087541
2010-06-09,14142.7437147679
2010-06-10,13169.366009644069
2010-06-11,13236.274707758446
2010-06-14,12890.296392203547
2010-06-15,12508.264964543192
2010-06-16,12530.306671641685
2010-06-17,12676.01394099571
2010-06-18,12403.758736763946
2010-06-21,11992.699082974379
2010-06-22,12084.661661682108
2010-06-23,12986.785388280883
2010-06-24,12461.180068285312
2010-06-25,12606.672679305322
2010-06-28,12485.948185757272
2010-06-29,13265.486332332657
2010-06-30,12812.358141955367
2010-07-01,12632.329362173761
2010-07-02,11971.682961385675
2010-07-06,11647.732558595526
2010-07-07,11631.965069196984
2010-07-08,11691.827790667041
2010-07-09,11511.594217632737
2010-07-12,11499.757974109454
2010-07-13,11536.293666617088
2010-07-14,11738.109267169713
2010-07-15,11857.57614678738
2010-07-16,11995.87946894616
2010-07-19,12031.637980093974
2010-07-20,11792.739622699068
2010-07-21,11732.674503501394
2010-07-22,11476.188430281432
2010-07-23,11409.084877760113
2010-07-26,11496.191561109712
2010-07-27,11128.842698947914
2010-07-28,11192.500139081822
2010-07-29,11333.746405751113
2010-07-30,11299.954334496111
2010-08-02,10919.970556566583
2010-08-03,11210.18682855705
2010-08-04,11290.583885567155
2010-08-05,11295.302724105206
2010-08-06,11377.139461473163
2010-08-09,10206.511352963842
2010-08-10,11244.71392367655
2010-08-11,11490.162848557426
2010-08-12,11882.970754330556
2010-08-13,11827.60316745428
2010-08-16,10766.917387758202
2010-08-17,11646.817511951846
2010-08-18,11475.353910103473
2010-08-19,11539.989151480626
2010-08-20,11791.202301403908
2010-08-23,10559.316770971162
2010-08-24,11854.234810670181
2010-08-25,11917.504518252317
2010-08-26,11986.378502294934
2010-08-27,11760.160499145672
2010-08-30,10312.948068509682
2010-08-31,11842.065693490274
2010-09-01,11691.60374550081
2010-09-02,11471.701994140401
2010-09-03,11437.46390834337
2010-09-07,11129.986266999585
2010-09-08,11246.975012105975
2010-09-09,10910.214754917162
2010-09-10,10973.308981341896
2010-09-13,9638.032622086774
2010-09-14,11022.40535327039
2010-09-15,10616.995344695406
2010-09-16,11162.932907717463
2010-09-17,11099.449925617822
2010-09-20,9841.224504664588
2010-09-21,11305.506761191988
2010-09-22,11410.633498822575
2010-09-23,10171.102481899205
2010-09-24,11282.212328285686
2010-09-27,9951.081969979008
2010-09-28,11145.79081424402
2010-09-29,11161.998739436734
2010-09-30,11013.108907115758
2010-10-01,10891.675510175593
2010-10-04,9365.573565226867
2010-10-05,11116.991446967582
2010-10-06,10447.18988373258
2010-10-07,10727.330100367377
2010-10-08,10651.841535817028
2010-10-11,9455.022982392942
2010-10-12,10250.391152796252
2010-10-13,10651.919521170874
2010-10-14,10266.093249081916
2010-10-15,10426.27563464116
2010-10-18,9130.942018098825
2010-10-19,10434.19461780407
2010-10-20,10957.712657535218
2010-10-21,10427.41639259755
2010-10-22,10906.183735495875
2010-10-25,9773.612460399077
2010-10-26,11169.85223378883
2010-10-27,11103.029275008923
2010-10-28,11718.940706620884
2010-10-29,11698.98814669856
2010-11-01,9915.815005829963
2010-11-02,11443.84618179326
2010-11-03,11193.891936523787
2010-11-04,11252.436131673385
2010-11-05,10991.014430423556
2010-11-08,11148.041521533865
2010-11-09,11664.359396367732
2010-11-10,11575.829466206302
2010-11-11,11997.012114287505
2010-11-12,11991.901535537714
2010-11-15,10653.566545198639
2010-11-16,11712.977535125941
2010-11-17,12141.302450332943
2010-11-18,12012.40975991746
2010-11-19,11588.86541297066
2010-11-22,10636.22567549655
2010-11-23,12078.506562281085
2010-11-24,12397.505240389357
2010-11-26,11798.740756505982
2010-11-29,12224.56342864729
2010-11-30,12037.352035359809
2010-12-01,11987.270598328518
2010-12-02,11758.721756068955
2010-12-03,11779.526400735062
2010-12-06,10141.167532292406
2010-12-07,11253.201405292564
2010-12-08,10934.462457756887
2010-12-09,11409.638721043759
2010-12-10,11660.060660426816
2010-12-13,11808.296547637668
2010-12-14,11531.110724188122
2010-12-15,11382.412500893113
2010-12-16,11416.122152618518
2010-12-17,11631.145519659318
2010-12-20,10678.619061710097
2010-12-21,11775.488696062075
2010-12-22,11582.69398736056
2010-12-23,11498.802185635186
2010-12-27,11295.35797142439
2010-12-28,11327.594341302063
2010-12-29,11532.547412890346
2010-12-30,11143.703267871784
2010-12-31,10842.979781876646
2011-01-03,9689.706390335758
2011-01-04,10131.03233714625
2011-01-05,10618.4332423868
2011-01-06,10795.017454883622
2011-01-07,11055.337782800785
2011-01-10,9828.653575607537
2011-01-11,11263.01595153534
2011-01-12,10063.25757634683
2011-01-13,9663.575063382483
2011-01-14,10555.820792615626
2011-01-18,10952.79950712307
2011-01-19,10695.705533210368
2011-01-20,10473.026385729525
2011-01-21,9587.653205352955
2011-01-24,9244.215868603604
2011-01-25,10374.997610484616
2011-01-26,10311.026876603877
2011-01-27,9042.391308310604
2011-01-28,10485.48040545287
2011-01-31,9515.198329601597
2011-02-01,10344.692554427927
2011-02-02,10237.803142340726
2011-02-03,10335.433819960404
2011-02-04,10446.89732070298
2011-02-07,9378.189511412107
2011-02-08,9574.898851145686
2011-02-09,10476.210720937686
2011-02-10,10391.284697313671
2011-02-11,10428.56895588019
2011-02-14,9294.652980885223
2011-02-15,10594.525670214927
2011-02-16,10656.555126795643
2011-02-17,10744.372444722247
2011-02-18,10591.952897298845
2011-02-22,10827.956525126187
2011-02-23,11011.815774516403
2011-02-24,11034.542334341346
2011-02-25,10766.490121874469
2011-02-28,10701.281395708133
2011-03-01,10832.399670366507
2011-03-02,10844.924787317093
2011-03-03,10602.670744876677
2011-03-04,10573.001808027588
2011-03-07,10371.674035499074
2011-03-08,10630.136358652337
2011-03-09,10697.085707586379
2011-03-10,10587.009495436478
2011-03-11,10767.935589408484
2011-03-14,10716.160205826853
2011-03-15,10699.880795005605
2011-03-16,10682.264945401339
2011-03-17,11078.045995466267
2011-03-18,11265.555336908612
2011-03-21,10926.484840985857
2011-03-22,10933.815223255326
2011-03-23,10900.045531948868
2011-03-24,10894.911329814404
2011-03-25,10763.763594287946
2011-03-28,10521.014868464339
2011-03-29,10752.156340960108
2011-03-30,10704.969386862625
2011-03-31,10120.026629320508
2011-04-01,10012.035065551176
2011-04-04,9670.830959198787
2011-04-05,9638.81106368933
2011-04-06,9721.463257196425
2011-04-07,9914.567440581695
2011-04-08,9485.81745781553
2011-04-11,8922.345284719602
2011-04-12,8988.199440009339
2011-04-13,9322.101495573086
2011-04-14,9453.476248698507
2011-04-18,9034.519523672237
2011-04-19,9527.775020826815
2011-04-20,9302.017972264011
2011-04-21,9109.793523769014
2011-04-25,8964.365982850803
2011-04-26,9248.712207142216
2011-04-27,9086.610538089066
2011-04-28,9218.070115226323
2011-04-29,9852.601248314277
2011-05-02,9297.672367308161
2011-05-03,9513.161693082397
2011-05-04,9621.413557796595
2011-05-05,9827.11204838837
2011-05-06,10397.988722026346
2011-05-09,9834.640869570654
2011-05-10,10329.965364272835
2011-05-11,10010.899874357283
2011-05-12,10374.10800272641
2011-05-13,10197.154780169161
2011-05-16,10666.236907001843
2011-05-17,10466.605558590598
2011-05-18,10250.13419595782
2011-05-19,10058.486578976504
2011-05-20,10287.021698400744
2011-05-23,10214.19762967448
2011-05-24,10946.366372519213
2011-05-25,10736.835181819415
2011-05-26,10657.593801946156
2011-05-27,10641.448508739137
2011-05-31,9890.679059909968
2011-06-01,9580.659386722506
2011-06-02,9840.814088139305
2011-06-03,9547.228447709284
2011-06-06,9367.424826368375
2011-06-07,9622.735585722216
2011-06-08,9512.86563874785
2011-06-09,9646.935481001074
2011-06-10,9693.756007044618
2011-06-13,9800.258604867791
2011-06-14,9714.569449286913
2011-06-15,9485.914836767863
2011-06-16,9947.463861583035
2011-06-17,10238.02085284525
2011-06-20,9847.216805615291
2011-06-21,9980.739903148533
2011-06-22,9862.75866922577
2011-06-23,9642.282973219479
2011-06-24,9602.198738707564
2011-06-27,9561.370059440856
2011-06-28,9706.153562373067
2011-06-29,9362.161573888265
2011-06-30,9120.59806819578
2011-07-01,8810.344394157633
2011-07-05,8762.843272723176
2011-07-06,9139.78443178879
2011-07-07,9278.150751778823
2011-07-08,8999.57237606783
2011-07-11,9215.035890159481
2011-07-12,9733.782251913482
2011-07-13,9747.098568244459
2011-07-14,9597.889863586728
2011-07-15,9820.157888398277
2011-07-18,9684.424143857474
2011-07-19,9851.140118571266
2011-07-20,9578.130348667535
2011-07-21,9433.874781706332
2011-07-22,9297.695531068784
2011-07-25,9398.473215157475
2011-07-26,9189.76300948653
2011-07-27,8935.815328288363
2011-07-28,9631.392678105336
2011-07-29,9712.881750452832
2011-08-01,9260.757450295185
2011-08-02,9669.267344665857
2011-08-03,9934.95787748424
2011-08-04,9884.361929278459
2011-08-05,10192.352244224196
2011-08-08,11013.111906009446
2011-08-09,11315.144823883309
2011-08-10,12518.956755161313
2011-08-11,12101.42216191381
2011-08-12,12083.54211300725
2011-08-15,11836.254096687235
2011-08-16,11354.625711908206
2011-08-17,11279.10016319224
2011-08-18,11292.424858481696
2011-08-19,12330.393260369668
2011-08-22,12232.983372398847
2011-08-23,12254.848585817037
2011-08-24,11418.271528884563
2011-08-25,11744.949420412477
2011-08-26,12024.60396645951
2011-08-29,11720.459098593776
2011-08-30,11801.777866002878
2011-08-31,11583.91397471517
2011-09-01,11451.849371353426
2011-09-02,12248.809366720603
2011-09-06,13836.205423903652
2011-09-07,13775.820274549573
2011-09-08,13861.81761114576
2011-09-09,13813.097130463973
2011-09-12,14243.285288244753
2011-09-13,15383.657392654364
2011-09-14,15646.364049544196
2011-09-15,15710.96613186653
2011-09-16,15461.515471850556
2011-09-19,15206.633762420497
2011-09-20,18324.22321951316
2011-09-21,18602.088110818862
2011-09-22,19672.162026416107
2011-09-23,20316.70306044321
2011-09-26,18888.790644214987
2011-09-27,19167.63716694835
2011-09-28,17042.80899603269
2011-09-29,17635.826530932332
2011-09-30,18081.810203946046
2011-10-03,19272.050140315794
2011-10-04,20503.29687939983
2011-10-05,19217.8211966889
2011-10-06,18676.5581448117
2011-10-07,17415.22519708679
2011-10-10,16103.927581691072
2011-10-11,15456.164210564963
2011-10-12,15368.935941764725
2011-10-13,16513.087132822944
2011-10-14,15526.144338609201
2011-10-17,15032.514207047816
2011-10-18,16101.90702382772
2011-10-19,15704.03366109382
2011-10-20,15512.12909831232
2011-10-21,16674.10241197102
2011-10-24,16121.84005043204
2011-10-25,15914.899621140055
2011-10-26,16585.945439770003
2011-10-27,16683.75513245371
2011-10-28,14895.744481302985
2011-10-31,13968.538995865409
2011-11-01,14036.604208825001
2011-11-02,15918.868904741745
2011-11-03,15923.653706165236
2011-11-04,15777.615863434354
2011-11-07,16752.707853860284
2011-11-08,16863.169599728724
2011-11-09,16397.1783488077
2011-11-10,16746.833043356142
2011-11-11,17151.28692425586
2011-11-14,16292.21224577948
2011-11-15,17076.217553559058
2011-11-16,17382.43270938303
2011-11-17,16891.392924196767
2011-11-18,16718.612173945465
2011-11-21,16764.90819008804
2011-11-22,18036.378430966593
2011-11-23,18268.131619822383
2011-11-25,20854.36628690194
2011-11-28,21384.93230178346
2011-11-29,20274.652899422465
2011-11-30,20072.745917490665
2011-12-01,18542.498532864898
2011-12-02,18298.588141937624
2011-12-05,17975.175128389823
2011-12-06,17330.38547520718
2011-12-07,17912.499162334378
2011-12-08,17897.00006397296
2011-12-09,18669.229993860677
2011-12-12,17365.519655861466
2011-12-13,17783.952681005223
2011-12-14,18868.60317266717
2011-12-15,19515.484315381364
2011-12-16,19048.23438354144
2011-12-19,18797.453174145605
2011-12-20,19608.56596914737
2011-12-21,18548.464035042616
2011-12-22,19062.751628984042
2011-12-23,18837.33532522933
2011-12-27,18978.33205822567
2011-12-28,18706.088650540074
2011-12-29,19101.6983407382
2011-12-30,18951.254732032947
2012-01-03,19565.811820778334
2012-01-04,18256.13858122306
2012-01-05,17705.649250874216
2012-01-06,18645.31031814088
2012-01-09,18731.940952469748
2012-01-10,18735.663520050606
2012-01-11,17169.458951790733
2012-01-12,17427.590718637002
2012-01-13,16400.31955804725
2012-01-17,16590.029371165383
2012-01-18,16640.609664273376
2012-01-19,16172.814244362886
2012-01-20,15800.771712460377
2012-01-23,16104.28082749236
2012-01-24,15679.84938633107
2012-01-25,16250.566361301795
2012-01-26,16564.065708983537
2012-01-27,20395.32256662481
2012-01-30,15794.147575118117
2012-01-31,16161.259482148871
2012-02-01,16191.994201449019
2012-02-02,15798.392741250722
2012-02-03,15143.2290677435
2012-02-06,14914.0360783333
2012-02-07,15416.667370505034
2012-02-08,15301.167913263826
2012-02-09,15163.401679783754
2012-02-10,14925.324666388851
2012-02-13,15037.879679357293
2012-02-14,14850.839317480411
2012-02-15,14972.234662896231
2012-02-16,15385.633406023986
2012-02-17,14935.71732020223
2012-02-21,15278.475891440477
2012-02-22,15294.073532949284
2012-02-23,15087.364187140856
2012-02-24,15277.40041516968
2012-02-27,15044.667337884364
2012-02-28,15133.479134386185
2012-02-29,14204.126693605078
2012-03-01,14944.537245561793
2012-03-02,14730.846566913244
2012-03-05,15229.86438278095
2012-03-06,15243.320387350504
2012-03-07,16125.795218749123
2012-03-08,16509.324538106168
2012-03-09,16464.85616418054
2012-03-12,17409.36774753233
2012-03-13,17732.418909235184
2012-03-14,16911.367934843573
2012-03-15,17548.534607582846
2012-03-16,17355.615599144647
2012-03-19,17401.438981703268
2012-03-20,18095.39587254548
2012-03-21,17870.177384242957
2012-03-22,17987.646013941772
2012-03-23,18162.702173283633
2012-03-26,18062.21625182036
2012-03-27,18368.078463484795
2012-03-28,18238.49158085977
2012-03-29,18263.769879231208
2012-03-30,18347.77197778865
2012-04-02,18637.181452587283
2012-04-03,18844.16095179349
2012-04-04,18050.55941304499
2012-04-05,18164.242522894103
2012-04-09,18096.872692592813
2012-04-10,18168.039208428807
2012-04-11,18707.782031098035
2012-04-12,19025.914385325803
2012-04-13,18452.954831541243
2012-04-16,18791.283080175406
2012-04-17,19151.70243872048
2012-04-18,19547.11839468258
2012-04-19,20394.238751428813
2012-04-20,20491.273215694644
2012-04-23,20032.320983404486
2012-04-24,20515.594640215197
2012-04-25,20473.820387663305
2012-04-26,20678.815469224985
2012-04-27,20955.234232701936
2012-04-30,21045.705621955018
2012-05-01,21921.076810562827
2012-05-02,21839.064221891753
2012-05-03,22309.99396398863
2012-05-04,21879.54485516437
2012-05-07,22589.659113242444
2012-05-08,21743.18694320054
2012-05-09,22476.669663119006
2012-05-10,24000.030908550445
2012-05-11,22991.365163034898
2012-05-14,23276.54788534911
2012-05-15,24542.189729818238
2012-05-16,24574.282931973135
2012-05-17,25161.78418989739
2012-05-18,25860.038715448925
2012-05-21,26551.22444798765
2012-05-22,26889.959847686612
2012-05-23,29385.86966094788
2012-05-24,26294.993371762313
2012-05-25,26504.85161389664
2012-05-29,23892.75216935493
2012-05-30,24616.56416813381
2012-05-31,25755.013034613614
2012-06-01,27265.063183668757
2012-06-04,27855.913444164704
2012-06-05,28687.819249349126
2012-06-06,27266.417635105798
2012-06-07,27028.395086939792
2012-06-08,26981.504749292744
2012-06-11,26669.90553742354
2012-06-12,29250.937938629515
2012-06-13,29525.636015686363
2012-06-14,29766.12889470015
2012-06-15,29174.286969918296
2012-06-18,28610.783322964424
2012-06-19,29218.48264662483
2012-06-20,27308.942188617777
2012-06-21,26177.59361600009
2012-06-22,28321.414897354258
2012-06-25,28922.44406714716
2012-06-26,28361.335174714626
2012-06-27,29227.4343548574
2012-06-28,28701.29194578832
2012-06-29,29829.622344519907
2012-07-02,26002.764026711044
2012-07-03,25151.002377939407
2012-07-05,27123.39171623138
2012-07-06,26212.23854361062
2012-07-09,26849.96503978053
2012-07-10,26893.44335774228
2012-07-11,26881.774347003047
2012-07-12,26848.193845353995
2012-07-13,27386.85649750057
2012-07-16,27412.256771441935
2012-07-17,27204.482428768482
2012-07-18,26177.716324739304
2012-07-19,26230.082617719436
2012-07-20,25891.947508059577
2012-07-23,26409.305006409253
2012-07-24,27102.45516357724
2012-07-25,28150.36392687686
2012-07-26,27571.83863783007
2012-07-27,26942.832831378077
2012-07-30,27015.5537681274
2012-07-31,27908.516757212354
2012-08-01,28695.044384151566
2012-08-02,27605.420295506003
2012-08-03,28275.12582246217
2012-08-06,27228.417476796083
2012-08-07,27254.928537588457
2012-08-08,27233.79831856915
2012-08-09,26982.868501826604
2012-08-10,26812.935847447756
2012-08-13,26477.05028689597
2012-08-14,26613.659952782873
2012-08-15,27009.054073050615
2012-08-16,27099.85666028698
2012-08-17,26650.686470470006
2012-08-20,26681.53545324002
2012-08-21,26996.911096943575
2012-08-22,26774.212551108012
2012-08-23,27540.46570637212
2012-08-24,27956.076639904153
2012-08-27,28016.21612868814
2012-08-28,28355.997223178107
2012-08-29,28796.696481164247
2012-08-30,29031.9034998125
2012-08-31,29491.35720395026
2012-09-04,28669.292566370645
2012-09-05,29093.804356321172
2012-09-06,29268.090885898386
2012-09-07,29216.28586997752
2012-09-10,29085.53742320658
2012-09-11,28793.941294731158
2012-09-12,28354.514207116314
2012-09-13,29677.181565742187
2012-09-14,29361.682746956965
2012-09-17,28812.947061213912
2012-09-18,30048.3954987308
2012-09-19,29447.428875931066
2012-09-20,29519.135032364313
2012-09-21,29450.415492231758
2012-09-24,29268.721134671123
2012-09-25,29570.737477871593
2012-09-26,29623.06254109247
2012-09-27,30377.670114871693
2012-09-28,29899.094053220222
2012-10-01,29797.64448272563
2012-10-02,29690.58573696206
2012-10-03,29891.42650039493
2012-10-04,29794.333377942134
2012-10-05,29385.054466514997
2012-10-08,28228.734849569726
2012-10-09,29862.33245547421
2012-10-10,29983.657844424684
2012-10-11,30597.6792164679
2012-10-12,30392.953885651063
2012-10-15,30177.796729438694
2012-10-16,29950.578695047625
2012-10-17,29943.42460317392
2012-10-18,29598.573441730357
2012-10-19,29026.365468284577
2012-10-22,29065.115475673978
2012-10-23,28611.965059658443
2012-10-24,28616.715973976352
2012-10-25,28736.35471323691
2012-10-26,28712.20886630694
2012-10-31,29108.844857064872
2012-11-01,28988.268344900127
2012-11-02,28401.260758321278
2012-11-05,28499.324738900017
2012-11-06,29350.175912313935
2012-11-07,29041.68473068964
2012-11-08,29474.015520800272
2012-11-09,29802.73134788891
2012-11-12,30232.215540155757
2012-11-13,30409.53300827677
2012-11-14,30976.0895347624
2012-11-15,31075.609174605393
2012-11-16,31160.098645156755
2012-11-19,32494.023421873764
2012-11-20,32081.072279981825
2012-11-21,32354.816638790366
2012-11-23,34274.057835736814
2012-11-26,32752.982452395278
2012-11-27,32691.643250713063
2012-11-28,32314.75305287794
2012-11-29,33075.49772964713
2012-11-30,32995.75727890165
2012-12-03,35655.261390843625
2012-12-04,34168.17886471286
2012-12-05,34076.33317863296
2012-12-06,32262.545031377405
2012-12-07,31650.382753864113
2012-12-10,31664.559668725935
2012-12-11,31740.62389150018
2012-12-12,31859.846114739703
2012-12-13,31155.909759921677
2012-12-14,32004.83495109471
2012-12-17,32076.67483989278
2012-12-18,32166.617103025575
2012-12-19,31675.78193590399
2012-12-20,30154.31162473761
2012-12-21,30420.499053910113
2012-12-24,29654.287464802062
2012-12-26,30894.80284986048
2012-12-27,29248.773644917463
2012-12-28,28756.722118276113
2012-12-31,29296.864160438196
2013-01-02,29554.902189279994
2013-01-03,29306.26081853344
2013-01-04,29033.3468580129
2013-01-07,28075.955149033944
2013-01-08,28015.677489853166
2013-01-09,28664.966039888768
2013-01-10,29490.08470131745
2013-01-11,28062.273148935456
2013-01-14,28324.207207027448
2013-01-15,28722.615365136353
2013-01-17,29321.849023010247
2013-01-18,29044.342549528366
2013-01-22,29242.805990669698
2013-01-23,29262.186727175158
2013-01-24,28569.64394171716
2013-01-25,28045.63935173078
2013-01-28,27977.912621621243
2013-01-29,26259.04242035832
2013-01-30,26154.73172711589
2013-01-31,25953.303618661314
2013-02-01,26211.77344771782
2013-02-04,26083.113698868383
2013-02-05,26475.88443127534
2013-02-06,25936.869895386393
2013-02-07,25980.651044741015
2013-02-08,24762.73669326478
2013-02-11,24829.21681242425
2013-02-12,24867.01829977874
2013-02-13,24703.642198097557
2013-02-14,24327.217336206937
2013-02-15,23558.90453142959
2013-02-19,23651.266469817456
2013-02-20,22993.55935254677
2013-02-21,23295.658372679973
2013-02-22,23769.19449194689
2013-02-25,23846.74015976325
2013-02-26,24849.958323913303
2013-02-27,24621.662983595143
2013-02-28,23975.35352792005
2013-03-01,24047.31379112439
2013-03-04,24216.184711461898
2013-03-05,23768.66819813071
2013-03-06,23356.56008230713
