Date,SI=F
2009-08-10,166.25582256835088
2009-08-11,168.31166430888155
2009-08-12,164.56889586869372
2009-08-13,168.11284342319715
2009-08-14,169.21825221353944
2009-08-17,146.66195109579715
2009-08-18,146.50449351970852
2009-08-19,166.16251929488158
2009-08-20,159.05071558329212
2009-08-21,158.4594218192926
2009-08-24,148.0796156722769
2009-08-25,162.98363642697993
2009-08-26,175.01235570431672
2009-08-27,177.2839423718888
2009-08-28,163.38963298250215
2009-08-31,183.7410804966034
2009-09-01,201.35540730741678
2009-09-02,194.86834873207098
2009-09-03,197.44500441003694
2009-09-04,187.7113323062645
2009-09-08,182.22188436358027
2009-09-09,186.84081487611087
2009-09-10,181.082962140707
2009-09-11,178.38815090519478
2009-09-14,179.7559961473108
2009-09-15,179.65835032088668
2009-09-16,181.28465306700383
2009-09-17,184.00512924634685
2009-09-18,181.26785509352848
2009-09-21,165.9864287555272
2009-09-22,180.63470088034563
2009-09-23,172.4871906856129
2009-09-24,153.84759419957823
2009-09-25,167.98669637944803
2009-09-28,148.69110280299742
2009-09-29,163.8692332844113
2009-09-30,164.0596489649644
2009-10-01,164.6682400709401
2009-10-02,150.45575841237041
2009-10-05,161.45438211462653
2009-10-06,160.89383005402246
2009-10-07,167.09460002259289
2009-10-08,162.41237133860437
2009-10-09,161.16049539225568
2009-10-12,163.0945313458788
2009-10-13,159.29769892936926
2009-10-14,150.64327239147352
2009-10-15,145.8401532081306
2009-10-16,147.43144494097004
2009-10-19,149.41289882615624
2009-10-20,165.51411251068717
2009-10-21,159.7905520735857
2009-10-22,154.96487596861755
2009-10-23,135.85171040109688
2009-10-26,148.0663105316993
2009-10-27,148.76154271836972
2009-10-28,153.69569757185093
2009-10-29,150.14268528748707
2009-10-30,136.45607262125213
2009-11-02,157.94435597597933
2009-11-03,157.57657624539956
2009-11-04,151.18393080530424
2009-11-05,152.46422091669575
2009-11-06,150.25627576868837
2009-11-09,145.19156263170066
2009-11-10,146.5844468949457
2009-11-11,152.4021724419228
2009-11-12,155.8873148178065
2009-11-13,153.23013725527417
2009-11-16,156.5067683602794
2009-11-17,157.13000154131322
2009-11-18,159.60705970657057
2009-11-19,165.2380995107952
2009-11-20,166.1458615913874
2009-11-23,165.29106058501938
2009-11-24,164.63657070351337
2009-11-25,168.4844975815008
2009-11-27,168.72896669857872
2009-11-30,172.5527465473868
2009-12-01,169.6688412942351
2009-12-02,167.69726241201772
2009-12-03,161.0486847044279
2009-12-04,162.331634825294
2009-12-07,161.97710539560532
2009-12-08,166.00463127393374
2009-12-09,164.74547053038344
2009-12-10,168.43984433614418
2009-12-11,163.58807001196996
2009-12-14,160.4657134531374
2009-12-15,163.80194667111763
2009-12-16,163.6599626624792
2009-12-17,176.49256919610525
2009-12-18,176.27213763376838
2009-12-21,170.66778192431417
2009-12-22,170.65599520609769
2009-12-23,165.35880208285715
2009-12-24,155.0577557139607
2009-12-28,159.33187628198579
2009-12-29,155.22665154279855
2009-12-30,153.44910068833002
2009-12-31,155.26273084282525
2010-01-04,152.28249452342754
2010-01-05,161.86593030485307
2010-01-06,163.25917543505383
2010-01-07,167.62234766769728
2010-01-08,166.10250801064737
2010-01-11,167.73930715239854
2010-01-12,166.18643663875315
2010-01-13,172.24252164007936
2010-01-14,180.55459586446597
2010-01-15,178.42904997154037
2010-01-19,186.1222747583018
2010-01-20,183.21208612362815
2010-01-21,183.99273378864046
2010-01-22,185.13509689509183
2010-01-25,173.33056002284536
2010-01-26,190.42118205021603
2010-01-27,192.26308556781163
2010-01-28,197.27685456271914
2010-01-29,199.1211612573226
2010-02-01,200.34770964474967
2010-02-02,187.86059253054214
2010-02-03,191.04729053029317
2010-02-04,191.82765312906653
2010-02-05,186.23468414799945
2010-02-08,184.97075997658288
2010-02-09,178.03092835444124
2010-02-10,179.47271561001455
2010-02-11,183.23006011052053
2010-02-12,184.31074244051095
2010-02-16,186.1240420650608
2010-02-17,181.7279464195737
2010-02-18,175.82326000878993
2010-02-19,173.64113388446887
2010-02-22,173.33971359405854
2010-02-23,174.16982591956068
2010-02-24,174.3560849119493
2010-02-25,183.05695411086188
2010-02-26,175.53144281760154
2010-03-01,171.9088413749787
2010-03-02,153.5551800507237
2010-03-03,176.9057805548874
2010-03-04,175.53825296177686
2010-03-05,173.51090037397867
2010-03-08,175.02512621297245
2010-03-09,174.24224206222098
2010-03-10,166.04455932729508
2010-03-11,167.81115612470632
2010-03-12,163.71899704337372
2010-03-15,164.4356949666574
2010-03-16,168.66820014567276
2010-03-17,168.69852332819525
2010-03-18,171.23722882736897
2010-03-19,176.66103644200342
2010-03-22,177.22502161285408
2010-03-23,171.0097141000252
2010-03-24,171.94897343233708
2010-03-25,175.20347494397177
2010-03-26,186.58601857594567
2010-03-29,185.84415272344194
2010-03-30,179.28487467725188
2010-03-31,175.99636257183042
2010-04-01,173.63723954650408
2010-04-05,173.90762159054057
2010-04-06,169.19712312641786
2010-04-07,181.32720000831432
2010-04-08,179.01822126005712
2010-04-09,180.41540053722812
2010-04-12,175.05901113929625
2010-04-13,157.22213531289202
2010-04-14,171.03666410018087
2010-04-15,172.7969667464495
2010-04-16,168.07682431430445
2010-04-19,170.18961225022943
2010-04-20,168.04206237498084
2010-04-21,168.73142964968403
2010-04-22,174.14824008749153
2010-04-23,175.6389973385759
2010-04-26,169.60673697010301
2010-04-27,175.80900586835472
2010-04-28,172.98993605750042
2010-04-29,166.53622429559692
2010-04-30,166.20660576011804
2010-05-03,168.90646277507346
2010-05-04,166.84613918019224
2010-05-05,175.70972775721586
2010-05-06,197.95038372068493
2010-05-07,215.63491266305147
2010-05-10,183.8954371047029
2010-05-11,191.51797316629896
2010-05-12,194.29705034596265
2010-05-13,191.15814561006798
2010-05-14,202.69711179013572
2010-05-17,199.17625229420108
2010-05-18,205.06421900874597
2010-05-19,202.7599193923311
2010-05-20,223.29915620484658
2010-05-21,205.09562353332257
2010-05-24,216.2436241491905
2010-05-25,216.51536983464274
2010-05-26,220.34978994860796
2010-05-27,200.73564212821154
2010-05-28,199.48659031164914
2010-06-01,209.75246264490548
2010-06-02,205.7308292126551
2010-06-03,196.35896021013912
2010-06-04,197.7094551081897
2010-06-07,223.885881647002
2010-06-08,221.04040406190472
2010-06-09,209.29188852299816
2010-06-10,197.86409668147678
2010-06-11,196.26608719088458
2010-06-14,193.90765163779236
2010-06-15,188.3441326442337
2010-06-16,187.878136708454
2010-06-17,190.69399290191154
2010-06-18,189.18395923610385
2010-06-21,181.88814841358692
2010-06-22,184.16949847280884
2010-06-23,194.19670078559844
2010-06-24,187.40295068443254
2010-06-25,191.79046536270312
2010-06-28,188.2976287015955
2010-06-29,198.59778666800008
2010-06-30,192.06706769001644
2010-07-01,185.9820635682345
2010-07-02,175.48023870995362
2010-07-06,173.84834981713138
2010-07-07,174.47948048038026
2010-07-08,174.5463228058798
2010-07-09,171.8078776528633
2010-07-12,171.72395585548344
2010-07-13,173.40095071152774
2010-07-14,177.7446155448506
2010-07-15,180.0671338019623
2010-07-16,179.46361481867172
2010-07-19,178.52479803105084
2010-07-20,175.035328518196
2010-07-21,175.24181691025797
2010-07-22,173.89473089741284
2010-07-23,173.83077889676352
2010-07-26,176.81589344550463
2010-07-27,169.34485356183225
2010-07-28,168.05147326581474
2010-07-29,170.73370799126178
2010-07-30,171.99989971689794
2010-08-02,169.81596474023414
2010-08-03,174.1021876779264
2010-08-04,172.74017546257198
2010-08-05,172.73172158714672
2010-08-06,174.5143833241608
2010-08-09,154.95502952758838
2010-08-10,170.57898859605635
2010-08-11,171.65679026943923
2010-08-12,176.59141951082486
2010-08-13,176.18251021803312
2010-08-16,161.9477962938381
2010-08-17,176.47787358507455
2010-08-18,171.61239308962678
2010-08-19,171.33208142931056
2010-08-20,172.77494488124958
2010-08-23,154.7707128691837
2010-08-24,176.7741715016123
2010-08-25,182.89210432322284
2010-08-26,184.13266505004614
2010-08-27,181.15023506416344
2010-08-30,158.70819683496958
2010-08-31,184.02017930758345
2010-09-01,181.60775038112672
2010-09-02,180.00902066507882
2010-09-03,182.33838705508384
2010-09-07,176.0101025204527
2010-09-08,178.95195792341244
2010-09-09,173.0923067806088
2010-09-10,174.6030252718766
2010-09-13,155.6668907824387
2010-09-14,177.1033236199026
2010-09-15,172.1751992055698
2010-09-16,182.07016911221982
2010-09-17,180.90120612415944
2010-09-20,159.86796382958627
2010-09-21,183.21247597514687
2010-09-22,186.044091889818
2010-09-23,166.5505217895398
2010-09-24,186.14779295827367
2010-09-27,164.6490868714417
2010-09-28,185.0068212420095
2010-09-29,187.0626518111952
2010-09-30,183.5630392195273
2010-10-01,182.37205745499193
2010-10-04,156.7313149140375
2010-10-05,188.59612138702536
2010-10-06,178.62025515821594
2010-10-07,181.46952921013104
2010-10-08,182.94827654567
2010-10-11,163.00534052154313
2010-10-12,176.17693587252091
2010-10-13,186.0021896427557
2010-10-14,182.07830745521733
2010-10-15,184.57192037654602
2010-10-18,162.46178128392813
2010-10-19,185.72257118933837
2010-10-20,194.53548520543202
2010-10-21,182.0133990341885
2010-10-22,190.4300016869315
2010-10-25,171.94196330158064
2010-10-26,198.8868108899004
2010-10-27,196.48214833852398
2010-10-28,208.43666052757084
2010-10-29,211.72142642691256
2010-11-01,180.27954295252496
2010-11-02,209.50574436237628
2010-11-03,204.53905011211285
2010-11-04,211.90582903041127
2010-11-05,210.36547194830788
2010-11-08,217.97010735391643
2010-11-09,239.12846402410102
2010-11-10,222.24169925246434
2010-11-11,234.288449502439
2010-11-12,227.80572225973344
2010-11-15,203.10598661385362
2010-11-16,220.80751739104116
2010-11-17,231.6638165158659
2010-11-18,238.22377642553113
2010-11-19,232.90002967604408
2010-11-22,215.098229848388
2010-11-23,241.7279698676885
2010-11-24,248.54609239517578
2010-11-26,231.20264964034752
2010-11-29,242.9520181024322
2010-11-30,244.96228208518167
2010-12-01,245.29274967297945
2010-12-02,241.71223205519183
2010-12-03,245.08689080227728
2010-12-06,212.84771453407853
2010-12-07,237.70518689008205
2010-12-08,223.22913460063387
2010-12-09,235.95437817104585
2010-12-10,240.69774194206093
2010-12-13,250.13509503392137
2010-12-14,244.48157522327784
2010-12-15,240.09455769083146
2010-12-16,239.56028790558847
2010-12-17,245.62422430489414
2010-12-20,226.09691836788016
2010-12-21,249.18366347372245
2010-12-22,245.27615306207278
2010-12-23,244.22455501445242
2010-12-27,238.87427036808455
2010-12-28,244.23010796239578
2010-12-29,250.3765041732661
2010-12-30,241.71118442250554
2010-12-31,235.84301538328464
2011-01-03,211.80312216392213
2011-01-04,216.7460366785883
2011-01-05,225.55085993743612
2011-01-06,229.14026477043404
2011-01-07,231.53600908517666
2011-01-10,206.42534231601408
2011-01-11,239.99012849196347
2011-01-12,214.4678711631697
2011-01-13,203.8206796402478
2011-01-14,219.6594572305536
2011-01-18,231.37698560741333
2011-01-19,224.7487685942284
2011-01-20,213.57506698136663
2011-01-21,196.01424592771076
2011-01-24,187.82707060870308
2011-01-25,208.7848527275124
2011-01-26,209.8715535644028
2011-01-27,185.49110216516135
2011-01-28,218.46902399742595
2011-01-31,200.9905427286988
2011-02-01,220.26875002723165
2011-02-02,217.58887640861406
2011-02-03,219.60216459068238
2011-02-04,225.19365432407426
2011-02-07,204.23798364530015
2011-02-08,212.58747033614426
2011-02-09,232.37567652522688
2011-02-10,229.5940510309298
2011-02-11,229.9975296392553
2011-02-14,207.94112537727253
2011-02-15,236.73397683593896
2011-02-16,237.44110437493083
2011-02-17,244.9782221396835
2011-02-18,246.43344638055711
2011-02-22,254.08778726077156
2011-02-23,259.45624882501295
2011-02-24,258.6837256475662
2011-02-25,251.43465002654065
2011-02-28,256.68495913661656
2011-03-01,260.5772585068679
2011-03-02,262.78494769248186
2011-03-03,256.92756946104726
2011-03-04,261.45268997164334
2011-03-07,259.30993244951713
2011-03-08,265.60813218363876
2011-03-09,269.75095441987196
2011-03-10,262.86850662790965
2011-03-11,272.19431239909756
2011-03-14,269.4836825275304
2011-03-15,262.1263476114856
2011-03-16,263.77389835591714
2011-03-17,270.32324587645445
2011-03-18,278.9535834257445
2011-03-21,275.8205782560508
2011-03-22,277.8146486596661
2011-03-23,282.01090711138266
2011-03-24,283.8994537612238
2011-03-25,279.70236564932185
2011-03-28,274.8965181272317
2011-03-29,280.77860015306703
2011-03-30,281.9546546769231
2011-03-31,266.3601769963043
2011-04-01,264.5642243814182
2011-04-04,259.8605519740696
2011-04-05,260.09119945339216
2011-04-06,262.65357122131536
2011-04-07,268.79795949267725
2011-04-08,261.3846667107643
2011-04-11,246.88762623012803
2011-04-12,247.81421642826547
2011-04-13,257.80105372889636
2011-04-14,267.6097577145313
2011-04-18,260.0655693204811
2011-04-19,279.99353558218735
2011-04-20,276.05567448228896
2011-04-21,279.14803447592004
2011-04-25,280.179528073699
2011-04-26,277.2644459151623
2011-04-27,275.37218078497006
2011-04-28,286.1527842454589
2011-04-29,307.6341744472818
2011-05-02,275.20919416088105
2011-05-03,262.99096207881587
2011-05-04,250.12879956513342
2011-05-05,240.42547157722183
2011-05-06,246.02485107909894
2011-05-09,242.83952541330498
2011-05-10,262.09750025544025
2011-05-11,236.81103065502668
2011-05-12,239.57675427431192
2011-05-13,239.06026272537738
2011-05-16,244.2485310573511
2011-05-17,236.86015983276056
2011-05-18,240.5176741694938
2011-05-19,235.43275265718577
2011-05-20,239.1896149778328
2011-05-23,235.25751333787903
2011-05-24,259.58094453231223
2011-05-25,264.7284659724459
2011-05-26,261.23281834294795
2011-05-27,262.22305983802914
2011-05-31,246.65843342302065
2011-06-01,234.10623574719935
2011-06-02,232.53099053432655
2011-06-03,224.09390244636802
2011-06-06,222.75876143705085
2011-06-07,230.9506405936251
2011-06-08,226.48178104114442
2011-06-09,234.1075646582143
2011-06-10,230.3646398056059
2011-06-13,224.7008471926389
2011-06-14,225.74674609143827
2011-06-15,220.14832806440964
2011-06-16,231.25755923842542
2011-06-17,237.8113979064861
2011-06-20,230.38589722440548
2011-06-21,234.81854040258085
2011-06-22,233.30451587156526
2011-06-23,222.04337293441088
2011-06-24,221.67927715575237
2011-06-27,214.61953482848622
2011-06-28,217.67491349202743
2011-06-29,215.4679842586717
2011-06-30,211.34676971005266
2011-07-01,200.26697455916442
2011-07-05,205.13269276505426
2011-07-06,214.70452201107642
2011-07-07,221.4823554718065
2011-07-08,213.34569194941977
2011-07-11,212.34206993974752
2011-07-12,222.04042395559514
2011-07-13,234.56492305948726
2011-07-14,233.68958654744455
2011-07-15,241.29123985124926
2011-07-18,243.80618358390487
2011-07-19,247.43842515866754
2011-07-20,237.22475611561933
2011-07-21,231.4890179374942
2011-07-22,232.9097856853474
2011-07-25,235.2766681047895
2011-07-26,231.31304568487244
2011-07-27,224.38026721501686
2011-07-28,237.4656979536758
2011-07-29,239.15054613588387
2011-08-01,224.786441871819
2011-08-02,236.03989955072137
2011-08-03,249.34152747156483
2011-08-04,235.25044244391577
2011-08-05,236.1215749849261
2011-08-08,253.5553073427256
2011-08-09,246.31248739255093
2011-08-10,276.37566409533434
2011-08-11,267.4934472838421
2011-08-12,271.50822574260394
2011-08-15,264.962185966942
2011-08-16,253.67624246981038
2011-08-17,254.08200467877046
2011-08-18,252.60041077112527
2011-08-19,282.95415417405803
2011-08-22,280.5872165633766
2011-08-23,278.82861634339463
2011-08-24,254.89155780965325
2011-08-25,271.8997873762672
2011-08-26,274.4392444314988
2011-08-29,265.68951583632855
2011-08-30,267.4604473148704
2011-08-31,264.1715307808077
2011-09-01,260.1564062425328
2011-09-02,281.23167972215174
2011-09-06,309.42961754147456
2011-09-07,315.66993524888704
2011-09-08,317.53459006721226
2011-09-09,309.33629884006757
2011-09-12,316.0767575360694
2011-09-13,346.3007132416804
2011-09-14,347.2403259749788
2011-09-15,348.5210755671477
2011-09-16,347.95874597728607
2011-09-19,334.79590607742074
2011-09-20,406.5389263109887
2011-09-21,416.4477249392732
2011-09-22,413.2827971944332
2011-09-23,372.8471790898945
2011-09-26,354.9669315378852
2011-09-27,365.75976723917364
2011-09-28,317.22630548346217
2011-09-29,332.65175376253853
2011-09-30,335.2231910480992
2011-10-03,357.8596266997045
2011-10-04,378.33390138064675
2011-10-05,355.19518199512123
2011-10-06,361.45622752033427
2011-10-07,329.8504404039374
2011-10-10,308.1120472708608
2011-10-11,297.65944511370697
2011-10-12,299.40768338502903
2011-10-13,313.2960237510237
2011-10-14,296.7120080143907
2011-10-17,285.2274930834546
2011-10-18,310.01802384481
2011-10-19,298.1667513223601
2011-10-20,291.2650311909405
2011-10-21,317.8899197888462
2011-10-24,308.6724770963656
2011-10-25,309.32737582406054
2011-10-26,320.5216992858951
2011-10-27,335.21292901310693
2011-10-28,300.86641241841124
2011-10-31,278.179887620291
2011-11-01,268.4428782201195
2011-11-02,312.43786193514586
2011-11-03,311.2883843643061
2011-11-04,306.24015991518803
2011-11-07,325.75280930791155
2011-11-08,329.4713076507565
2011-11-09,314.48448670577505
2011-11-10,324.6252118544084
2011-11-11,332.67261177701516
2011-11-14,311.7037956187238
2011-11-15,330.1574845342012
2011-11-16,331.3617933998306
2011-11-17,309.3153987521353
2011-11-18,314.1997806188897
2011-11-21,310.79460640170805
2011-11-22,349.11446784520854
2011-11-23,343.471479929673
2011-11-25,383.70548154927167
2011-11-28,401.99871401299436
2011-11-29,376.9163783101688
2011-11-30,376.3970360415494
2011-12-01,349.36147456614464
2011-12-02,341.68186272549036
2011-12-05,335.53245489842936
2011-12-06,327.691626589065
2011-12-07,334.96548194519414
2011-12-08,329.37470347346
2011-12-09,350.680246226388
2011-12-12,322.7991569772646
2011-12-13,334.2191639840224
2011-12-14,343.96523462957293
2011-12-15,362.21265426436497
2011-12-16,353.54315965167314
2011-12-19,339.801929600194
2011-12-20,357.99348616668885
2011-12-21,335.9873713277972
2011-12-22,343.6129287909108
2011-12-23,340.96669134099363
2011-12-27,341.62665996251496
2011-12-28,325.45648734965573
2011-12-29,338.3204854157236
2011-12-30,337.37783189544746
2012-01-03,361.215950897469
2012-01-04,329.1631878749779
2012-01-05,319.96776998175255
2012-01-06,330.5761291630208
2012-01-09,335.0075152300561
2012-01-10,342.1240247347924
2012-01-11,312.741408764847
2012-01-12,318.3579359394887
2012-01-13,296.6723613732874
2012-01-17,301.75172421324163
2012-01-18,305.97864554382375
2012-01-19,298.0350261464236
2012-01-20,300.5632186896345
2012-01-23,309.3500068143775
2012-01-24,300.84922582427157
2012-01-25,316.36881468804404
2012-01-26,323.3749181335374
2012-01-27,397.4367506988406
2012-01-30,305.6363878403725
2012-01-31,309.06154269691433
2012-02-01,313.05202095063515
2012-02-02,307.11003582591303
2012-02-03,293.86349618994984
2012-02-06,291.9265801020948
2012-02-07,301.5978283694782
2012-02-08,297.9449590769326
2012-02-09,295.4552532467117
2012-02-10,290.7982881610458
2012-02-13,294.08960001501606
2012-02-14,288.4311831837851
2012-02-15,289.5574558747353
2012-02-16,297.18114635297826
2012-02-17,287.54179554987644
2012-02-21,299.2306474578078
2012-02-22,295.84958159563297
2012-02-23,300.44554092362944
2012-02-24,304.0849135723202
2012-02-27,301.2665736810009
2012-02-28,314.5256887601345
2012-02-29,287.28072345289684
2012-03-01,309.2149929190851
2012-03-02,297.24619096712274
2012-03-05,300.9396249077371
2012-03-06,298.6009110471358
2012-03-07,321.33756402382573
2012-03-08,328.50456334831927
2012-03-09,328.88330049670003
2012-03-12,341.9375385272859
2012-03-13,351.1933957083191
2012-03-14,330.9891836611522
2012-03-15,345.79848369119395
2012-03-16,341.48263317406895
2012-03-19,343.72772732895277
2012-03-20,349.5014807275687
2012-03-21,348.7284030578692
2012-03-22,343.0281149319478
2012-03-23,352.3496495419711
2012-03-26,350.69956717670334
2012-03-27,355.4236351998495
2012-03-28,350.00653797771616
2012-03-29,353.4916245993677
2012-03-30,356.8764292800142
2012-04-02,367.55521753115636
2012-04-03,375.19062972882244
2012-04-04,347.38620538749
2012-04-05,353.75935440579445
2012-04-09,347.2065497704968
2012-04-10,346.7199777746621
2012-04-11,355.33508956438214
2012-04-12,368.34033618718183
2012-04-13,349.01676550439726
2012-04-16,357.4754812900198
2012-04-17,367.47176714114636
2012-04-18,375.4602068720682
2012-04-19,394.94414674307416
2012-04-20,394.87597639018276
2012-04-23,374.7083652359487
2012-04-24,383.8401549267001
2012-04-25,378.579815953963
2012-04-26,388.7931250164456
2012-04-27,394.761857001514
2012-04-30,391.7001220872589
2012-05-01,407.3281135564411
2012-05-02,404.07682481566457
2012-05-03,408.99836064593967
2012-05-04,404.14700192836943
2012-05-07,414.5711280053644
2012-05-08,398.7244957143606
2012-05-09,411.7784749817153
2012-05-10,438.38311301097036
2012-05-11,418.97248139872215
2012-05-14,422.3815042675899
2012-05-15,442.257573263632
2012-05-16,434.63304931577676
2012-05-17,447.39874085436406
2012-05-18,466.21510969890824
2012-05-21,473.1212968476727
2012-05-22,480.46420114725674
2012-05-23,522.1539295538577
2012-05-24,475.17734892577073
2012-05-25,479.31070826501866
2012-05-29,428.40634423678523
2012-05-30,440.2765471991081
2012-05-31,457.2314141261915
2012-06-01,479.46467045508604
2012-06-04,483.6513887214082
2012-06-05,504.239224616408
2012-06-06,492.22494953538677
2012-06-07,485.8330940456203
2012-06-08,482.9385764414571
2012-06-11,478.169440184027
2012-06-12,524.9643117753702
2012-06-13,527.97989941019
2012-06-14,522.360223850435
2012-06-15,515.2390534607141
2012-06-18,504.4769359533694
2012-06-19,510.8461444337293
2012-06-20,480.00350933070007
2012-06-21,448.9762699209913
2012-06-22,482.097027618588
2012-06-25,501.3466492531413
2012-06-26,487.16990961081564
2012-06-27,499.1545537294693
2012-06-28,486.1088120228364
2012-06-29,513.0657823424007
2012-07-02,447.1850456008734
2012-07-03,438.1297351104896
2012-07-05,465.930947928261
2012-07-06,446.5413518103075
2012-07-09,463.29118983390305
2012-07-10,457.23790334875787
2012-07-11,460.68660713045546
2012-07-12,465.55854573344055
2012-07-13,470.5115681036329
2012-07-16,470.25667440417135
2012-07-17,467.223422611215
2012-07-18,451.2588673212565
2012-07-19,451.4276844068569
2012-07-20,446.3231713673602
2012-07-23,452.44626164400233
2012-07-24,460.7073595464931
2012-07-25,480.46438394423274
2012-07-26,468.31151637331936
2012-07-27,457.590188908957
2012-07-30,467.255506838694
2012-07-31,483.3952733424053
2012-08-01,492.36239075382065
2012-08-02,469.20867984758047
2012-08-03,489.26884962196425
2012-08-06,470.18776896107323
2012-08-07,475.3569998741674
2012-08-08,473.910961908154
2012-08-09,468.7086709397385
2012-08-10,464.4297993826274
2012-08-13,456.6370111659497
2012-08-14,461.85366273655933
2012-08-15,468.28383089674077
2012-08-16,472.96050156718417
2012-08-17,461.6011678326018
2012-08-20,470.7847637595195
2012-08-21,484.344226348083
2012-08-22,483.175271257378
2012-08-23,502.23082504260543
2012-08-24,512.4108766252373
2012-08-27,519.9684927807316
2012-08-28,525.2452826710031
2012-08-29,534.9023406898332
2012-08-30,533.1792140383976
2012-08-31,549.1772014992865
2012-09-04,547.8139584817474
2012-09-05,555.3082614308105
2012-09-06,560.7282127995547
2012-09-07,565.5432090499904
2012-09-10,564.8856939878024
2012-09-11,557.1406161960531
2012-09-12,544.4964939303649
2012-09-13,582.3712835230178
2012-09-14,574.0774657468766
2012-09-17,559.046498430176
2012-09-18,588.6658163014287
2012-09-19,574.6160695444793
2012-09-20,578.0921229158764
2012-09-21,573.3666864912481
2012-09-24,563.4324643015419
2012-09-25,568.1109135738661
2012-09-26,573.3566919349618
2012-09-27,591.1991163026975
2012-09-28,582.7039650861547
2012-10-01,583.7526833254343
2012-10-02,579.5752580017277
2012-10-03,582.4396433935623
2012-10-04,581.9203283064045
2012-10-05,570.2544247225643
2012-10-08,540.8902304612207
2012-10-09,575.074336684678
2012-10-10,579.4199511353322
2012-10-11,588.9465183931276
2012-10-12,581.4597271975168
2012-10-15,568.5629145925288
2012-10-16,565.1590565143403
2012-10-17,567.5317296698418
2012-10-18,557.5391295189003
2012-10-19,540.3776685125027
2012-10-22,542.9723055379893
2012-10-23,532.0756717166431
2012-10-24,531.6936910016133
2012-10-25,537.9505993374895
2012-10-26,537.2064705522048
2012-10-31,547.2293044153449
2012-11-01,544.9950407872609
2012-11-02,523.1186083580169
2012-11-05,527.1070866284404
2012-11-06,548.2546674520046
2012-11-07,536.5388527770525
2012-11-08,550.5836044547569
2012-11-09,561.3309783080947
2012-11-12,568.0749065947382
2012-11-13,572.8110778915642
2012-11-14,588.7337317117476
2012-11-15,592.4734566098683
2012-11-16,588.212054737495
2012-11-19,621.7901864060451
2012-11-20,612.9324416037525
2012-11-21,624.3642849871026
2012-11-23,667.5740057844766
2012-11-26,639.1090774235709
2012-11-27,637.6577896913138
2012-11-28,634.0770111766024
2012-11-29,657.7566083855746
2012-11-30,640.3594960127391
2012-12-03,698.3629141951512
2012-12-04,660.0927705770226
2012-12-05,662.0964476423468
2012-12-06,626.902453649823
2012-12-07,613.93201032544
2012-12-10,615.5457167603221
2012-12-11,612.0875667680059
2012-12-12,625.5970357670653
2012-12-13,593.1308937832566
2012-12-14,608.1446828992921
2012-12-17,608.7574726031168
2012-12-18,608.747676120413
2012-12-19,590.0837999500808
2012-12-20,542.8472538481601
2012-12-21,552.6699427461978
2012-12-24,533.494704872467
2012-12-26,558.0906377084123
2012-12-27,531.0026447181651
2012-12-28,519.9112425401169
2012-12-31,527.8088526246404
2013-01-02,541.9653471234282
2013-01-03,537.0450725492165
2013-01-04,526.6555111139323
2013-01-07,512.4139006191737
2013-01-08,512.8479425236251
2013-01-09,523.1512085748644
2013-01-10,542.8404809201056
2013-01-11,513.3536536055318
2013-01-14,527.4829797803612
2013-01-15,537.4271726398067
2013-01-17,551.3631442281458
2013-01-18,549.3730830289129
2013-01-22,555.333434738514
2013-01-23,562.3899625153985
2013-01-24,542.3868559532566
2013-01-25,527.9298663709869
2013-01-28,520.7508365963737
2013-01-29,492.6871423198924
2013-01-30,500.5815426177202
2013-01-31,489.73067390467804
2013-02-01,501.53135283578996
2013-02-04,493.5442607623251
2013-02-05,504.3620963806307
2013-02-06,492.56400868507114
2013-02-07,488.17927432121064
2013-02-08,467.08822430574827
2013-02-11,465.4160220307925
2013-02-12,467.62725237479884
2013-02-13,463.57268049943605
2013-02-14,451.5573424504375
2013-02-15,436.955586470476
2013-02-19,433.80812783361654
2013-02-20,417.0643419070441
2013-02-21,423.56414305957674
2013-02-22,430.1552868804048
2013-02-25,435.7269490580049
2013-02-26,450.10550742591926
2013-02-27,446.73071281560243
2013-02-28,431.5016767888403
2013-03-01,435.2504098111265
2013-03-04,438.3436147651441
2013-03-05,431.15996046063384
2013-03-06,426.6065564132126
2013-03-07,433.8870270809442
2013-03-08,426.20064889578356
2013-03-11,409.7140626209481
2013-03-12,427.5480588257859
2013-03-13,431.72671272881973
2013-03-14,434.6675327784681
2013-03-15,435.78913964941347
2013-03-18,442.19921428485804
2013-03-19,445.30635925924724
2013-03-20,444.70955038856306
2013-03-21,452.46742697274874
2013-03-22,463.3522329541175
2013-03-25,466.57653413097574
2013-03-26,463.82847018163034
2013-03-27,471.01050194780896
2013-03-28,461.9774120399097
2013-04-01,463.8225283620147
2013-04-02,448.7729298653065
2013-04-03,444.52696882023605
2013-04-04,446.227649390546
2013-04-05,446.4649295855002
2013-04-08,419.5229398740705
2013-04-09,436.7420268767037
2013-04-10,425.3137499975983
2013-04-11,419.69028334581554
2013-04-12,400.3237525945839
2013-04-15,349.05239718286657
2013-04-16,376.44247347235074
2013-04-17,361.46518455922944
2013-04-18,369.6721086763369
2013-04-19,354.0208852178185
2013-04-22,377.0155347814831
2013-04-23,376.7543241562509
2013-04-24,378.89232438516143
2013-04-25,393.00446213601805
2013-04-26,379.59609318221305
2013-04-29,380.8061394575568
2013-04-30,390.72680015018915
